id,fold,label,text1,text2
neu_wpair-50000-29046,6,neu,foolishness,afforded
neu_wpair-50000-29047,7,neu,orders,handful
neu_wpair-50000-29048,8,neu,attributable,guggenheim
neu_wpair-50000-29049,9,neu,chicken,krakew
neu_wpair-50000-29050,0,neu,mixes,graphics
neu_wpair-50000-29051,1,neu,valiant,licked
neu_wpair-50000-29052,2,neu,gifted,observations
neu_wpair-50000-29053,3,neu,airspace,lions
neu_wpair-50000-29054,4,neu,sway,pie
neu_wpair-50000-29055,5,neu,reinforcement,despair
neu_wpair-50000-29056,6,neu,utmost,usps
neu_wpair-50000-29057,7,neu,plateau,philipsburg
neu_wpair-50000-29058,8,neu,reorganization,order
neu_wpair-50000-29059,9,neu,bookstore,nmcc
neu_wpair-50000-29060,0,neu,clubs,sox
neu_wpair-50000-29061,1,neu,motorway,concur
neu_wpair-50000-29062,2,neu,compelling,discipline
neu_wpair-50000-29063,3,neu,dashed,hitch
neu_wpair-50000-29064,4,neu,abreast,lot
neu_wpair-50000-29065,5,neu,tenure,pencils
neu_wpair-50000-29066,6,neu,outgoing,decided
neu_wpair-50000-29067,7,neu,grate,mindedness
neu_wpair-50000-29068,8,neu,unwanted,opposed
neu_wpair-50000-29069,9,neu,intoxication,assured
neu_wpair-50000-29070,0,neu,deborah,cd
neu_wpair-50000-29071,1,neu,receives,considering
neu_wpair-50000-29072,2,neu,yachting,ideal
neu_wpair-50000-29073,3,neu,racket,fahrenheit
neu_wpair-50000-29074,4,neu,mystery,mercado
neu_wpair-50000-29075,5,neu,represent,exiles
neu_wpair-50000-29076,6,neu,azure,swayed
neu_wpair-50000-29077,7,neu,awhile,hipaa
neu_wpair-50000-29078,8,neu,sweeps,tide
neu_wpair-50000-29079,9,neu,inherently,innovation
neu_wpair-50000-29080,0,neu,productive,negotiate
neu_wpair-50000-29081,1,neu,fee,horizon
neu_wpair-50000-29082,2,neu,pointcast,hounded
neu_wpair-50000-29083,3,neu,umbrella,guru
neu_wpair-50000-29084,4,neu,enthusiastically,pathetic
neu_wpair-50000-29085,5,neu,felix,boilers
neu_wpair-50000-29086,6,neu,filthy,shawn
neu_wpair-50000-29087,7,neu,hub,thoughtfully
neu_wpair-50000-29088,8,neu,harmless,shallow
neu_wpair-50000-29089,9,neu,commit,petty
neu_wpair-50000-29090,0,neu,1204,petrol
neu_wpair-50000-29091,1,neu,microsoft,na
neu_wpair-50000-29092,2,neu,week,advise
neu_wpair-50000-29093,3,neu,resale,competing
neu_wpair-50000-29094,4,neu,curb,statewide
neu_wpair-50000-29095,5,neu,presidents,obese
neu_wpair-50000-29096,6,neu,indictment,pitted
neu_wpair-50000-29097,7,neu,scottish,helicopters
neu_wpair-50000-29098,8,neu,106,coupons
neu_wpair-50000-29099,9,neu,flemish,temperature
neu_wpair-50000-29100,0,neu,cloning,mused
neu_wpair-50000-29101,1,neu,finalized,literally
neu_wpair-50000-29102,2,neu,unimportant,gorges
neu_wpair-50000-29103,3,neu,age,heterosexual
neu_wpair-50000-29104,4,neu,chariot,transmit
neu_wpair-50000-29105,5,neu,girlfriends,scenarios
neu_wpair-50000-29106,6,neu,rabin,reviewing
neu_wpair-50000-29107,7,neu,buts,companies
neu_wpair-50000-29108,8,neu,viewing,lamp
neu_wpair-50000-29109,9,neu,prepare,arranging
neu_wpair-50000-29110,0,neu,dues,ryan
neu_wpair-50000-29111,1,neu,fresco,neighbor
neu_wpair-50000-29112,2,neu,duchy,croaker
neu_wpair-50000-29113,3,neu,pilgrimage,children
neu_wpair-50000-29114,4,neu,hallmark,sundays
neu_wpair-50000-29115,5,neu,kin,spires
neu_wpair-50000-29116,6,neu,planets,nephew
neu_wpair-50000-29117,7,neu,mok,impunity
neu_wpair-50000-29118,8,neu,ranking,simulation
neu_wpair-50000-29119,9,neu,cozy,administrator
neu_wpair-50000-29120,0,neu,ataturk,impunity
neu_wpair-50000-29121,1,neu,negotiating,revolution
neu_wpair-50000-29122,2,neu,laden,broadened
neu_wpair-50000-29123,3,neu,crude,mitigate
neu_wpair-50000-29124,4,neu,1st,debate
neu_wpair-50000-29125,5,neu,acclaimed,buffs
neu_wpair-50000-29126,6,neu,added,antics
neu_wpair-50000-29127,7,neu,hungerford,repeats
neu_wpair-50000-29128,8,neu,tagus,visitor
neu_wpair-50000-29129,9,neu,empires,segment
neu_wpair-50000-29130,0,neu,sun,mansion
neu_wpair-50000-29131,1,neu,spur,manages
neu_wpair-50000-29132,2,neu,mavericks,database
neu_wpair-50000-29133,3,neu,cornucopia,consultants
neu_wpair-50000-29134,4,neu,recreation,seldom
neu_wpair-50000-29135,5,neu,knight,grateful
neu_wpair-50000-29136,6,neu,fort,sponsors
neu_wpair-50000-29137,7,neu,whole,buddhists
neu_wpair-50000-29138,8,neu,hailed,quarterbacks
neu_wpair-50000-29139,9,neu,lewisville,begins
neu_wpair-50000-29140,0,neu,rivalry,courtesy
neu_wpair-50000-29141,1,neu,tempered,inspection
neu_wpair-50000-29142,2,neu,brea,hugged
neu_wpair-50000-29143,3,neu,clinical,wtp
neu_wpair-50000-29144,4,neu,soldiers,conducting
neu_wpair-50000-29145,5,neu,stereotype,divisive
neu_wpair-50000-29146,6,neu,although,sec
neu_wpair-50000-29147,7,neu,usually,invoked
neu_wpair-50000-29148,8,neu,harassed,policemen
neu_wpair-50000-29149,9,neu,wheeler,publish
neu_wpair-50000-29150,0,neu,equilibrium,coo
neu_wpair-50000-29151,1,neu,stuff,parolees
neu_wpair-50000-29152,2,neu,perfectly,wynn
neu_wpair-50000-29153,3,neu,graffiti,definition
neu_wpair-50000-29154,4,neu,mules,dash
neu_wpair-50000-29155,5,neu,orwell,illegal
neu_wpair-50000-29156,6,neu,disguise,ainu
neu_wpair-50000-29157,7,neu,jr,columnists
neu_wpair-50000-29158,8,neu,programming,oven
neu_wpair-50000-29159,9,neu,outlaws,signing
neu_wpair-50000-29160,0,neu,seconds,why
neu_wpair-50000-29161,1,neu,center,st
neu_wpair-50000-29162,2,neu,cute,update
neu_wpair-50000-29163,3,neu,leaned,password
neu_wpair-50000-29164,4,neu,uncle,diners
neu_wpair-50000-29165,5,neu,diameter,chenonceau
neu_wpair-50000-29166,6,neu,soutine,astute
neu_wpair-50000-29167,7,neu,estates,orleans
neu_wpair-50000-29168,8,neu,hydrogen,sierra
neu_wpair-50000-29169,9,neu,rey,dump
neu_wpair-50000-29170,0,neu,severely,cooling
neu_wpair-50000-29171,1,neu,introducing,limitations
neu_wpair-50000-29172,2,neu,purity,devotees
neu_wpair-50000-29173,3,neu,translate,throbbing
neu_wpair-50000-29174,4,neu,lovely,price
neu_wpair-50000-29175,5,neu,ii,comes
neu_wpair-50000-29176,6,neu,deceive,tenants
neu_wpair-50000-29177,7,neu,malpractice,eastwood
neu_wpair-50000-29178,8,neu,adamant,paternity
neu_wpair-50000-29179,9,neu,evangelical,plagiarism
neu_wpair-50000-29180,0,neu,millionaires,adamant
neu_wpair-50000-29181,1,neu,forfeited,glossary
neu_wpair-50000-29182,2,neu,rimini,hamon
neu_wpair-50000-29183,3,neu,listens,centuries
neu_wpair-50000-29184,4,neu,chill,drawled
neu_wpair-50000-29185,5,neu,conquerors,zen
neu_wpair-50000-29186,6,neu,safari,illustrative
neu_wpair-50000-29187,7,neu,alleged,sab
neu_wpair-50000-29188,8,neu,terrain,cocktail
neu_wpair-50000-29189,9,neu,avid,copies
neu_wpair-50000-29190,0,neu,gogh,agreeing
neu_wpair-50000-29191,1,neu,invites,tender
neu_wpair-50000-29192,2,neu,contingent,williams
neu_wpair-50000-29193,3,neu,nationally,panicked
neu_wpair-50000-29194,4,neu,france,radicals
neu_wpair-50000-29195,5,neu,colleague,hastings
neu_wpair-50000-29196,6,neu,however,tiffany
neu_wpair-50000-29197,7,neu,furious,source
neu_wpair-50000-29198,8,neu,duplication,toilets
neu_wpair-50000-29199,9,neu,dared,lousy
neu_wpair-50000-29200,0,neu,absorber,token
neu_wpair-50000-29201,1,neu,ownership,distraught
neu_wpair-50000-29202,2,neu,staples,filter
neu_wpair-50000-29203,3,neu,brush,outfit
neu_wpair-50000-29204,4,neu,examining,5pm
neu_wpair-50000-29205,5,neu,cooperate,hopefully
neu_wpair-50000-29206,6,neu,successes,nurseries
neu_wpair-50000-29207,7,neu,pill,scotch
neu_wpair-50000-29208,8,neu,shout,michiko
neu_wpair-50000-29209,9,neu,tuition,preached
neu_wpair-50000-29210,0,neu,compelling,newsletter
neu_wpair-50000-29211,1,neu,retrofit,nobunaga
neu_wpair-50000-29212,2,neu,stereo,poisons
neu_wpair-50000-29213,3,neu,nonprofits,decorative
neu_wpair-50000-29214,4,neu,dome,replaced
neu_wpair-50000-29215,5,neu,frost,plasterwork
neu_wpair-50000-29216,6,neu,meditations,facilities
neu_wpair-50000-29217,7,neu,who,modified
neu_wpair-50000-29218,8,neu,tickets,cranach
neu_wpair-50000-29219,9,neu,cemeteries,pornographic
neu_wpair-50000-29220,0,neu,tombs,crass
neu_wpair-50000-29221,1,neu,dump,software
neu_wpair-50000-29222,2,neu,troubling,europe
neu_wpair-50000-29223,3,neu,restoring,harbors
neu_wpair-50000-29224,4,neu,twin,resume
neu_wpair-50000-29225,5,neu,cozy,stale
neu_wpair-50000-29226,6,neu,enthusiasm,brewing
neu_wpair-50000-29227,7,neu,surviving,affirmative
neu_wpair-50000-29228,8,neu,beam,disguise
neu_wpair-50000-29229,9,neu,range,sad
neu_wpair-50000-29230,0,neu,mountainous,subsidize
neu_wpair-50000-29231,1,neu,weakened,lift
neu_wpair-50000-29232,2,neu,repair,knock
neu_wpair-50000-29233,3,neu,plan,fairs
neu_wpair-50000-29234,4,neu,flex,concurrent
neu_wpair-50000-29235,5,neu,simpsons,guam
neu_wpair-50000-29236,6,neu,living,lurched
neu_wpair-50000-29237,7,neu,kinsey,legally
neu_wpair-50000-29238,8,neu,needed,administered
neu_wpair-50000-29239,9,neu,tad,st
neu_wpair-50000-29240,0,neu,soundly,fancied
neu_wpair-50000-29241,1,neu,terminus,racquetball
neu_wpair-50000-29242,2,neu,ruddy,terrace
neu_wpair-50000-29243,3,neu,understated,stringent
neu_wpair-50000-29244,4,neu,coastline,bun
neu_wpair-50000-29245,5,neu,famously,misuse
neu_wpair-50000-29246,6,neu,stare,impressed
neu_wpair-50000-29247,7,neu,overturn,scary
neu_wpair-50000-29248,8,neu,ravenna,blueprint
neu_wpair-50000-29249,9,neu,anarchy,flame
neu_wpair-50000-29250,0,neu,mac,civil
neu_wpair-50000-29251,1,neu,trained,methodology
neu_wpair-50000-29252,2,neu,hey,persistently
neu_wpair-50000-29253,3,neu,represent,architects
neu_wpair-50000-29254,4,neu,orientation,excise
neu_wpair-50000-29255,5,neu,lacked,readings
neu_wpair-50000-29256,6,neu,wildly,trio
neu_wpair-50000-29257,7,neu,immortality,subtle
neu_wpair-50000-29258,8,neu,statehood,byzantine
neu_wpair-50000-29259,9,neu,fares,palace
neu_wpair-50000-29260,0,neu,distributed,choir
neu_wpair-50000-29261,1,neu,independent,unbiased
neu_wpair-50000-29262,2,neu,conversations,beckett
neu_wpair-50000-29263,3,neu,arched,championships
neu_wpair-50000-29264,4,neu,plo,entrants
neu_wpair-50000-29265,5,neu,overlapping,dukakis
neu_wpair-50000-29266,6,neu,dyes,mao
neu_wpair-50000-29267,7,neu,sick,northernmost
neu_wpair-50000-29268,8,neu,efficacy,bbc
neu_wpair-50000-29269,9,neu,visions,enacted
neu_wpair-50000-29270,0,neu,monstrous,bureaucrats
neu_wpair-50000-29271,1,neu,plundered,ominous
neu_wpair-50000-29272,2,neu,objected,urs
neu_wpair-50000-29273,3,neu,linking,bewildered
neu_wpair-50000-29274,4,neu,contain,garde
neu_wpair-50000-29275,5,neu,whereabouts,browse
neu_wpair-50000-29276,6,neu,suppose,peers
neu_wpair-50000-29277,7,neu,yielded,playgrounds
neu_wpair-50000-29278,8,neu,kedah,declined
neu_wpair-50000-29279,9,neu,starbucks,dozen
neu_wpair-50000-29280,0,neu,ivory,registered
neu_wpair-50000-29281,1,neu,medal,bass
neu_wpair-50000-29282,2,neu,stabbing,permitting
neu_wpair-50000-29283,3,neu,guns,troubles
neu_wpair-50000-29284,4,neu,siblings,invest
neu_wpair-50000-29285,5,neu,redone,delightful
neu_wpair-50000-29286,6,neu,stays,cellular
neu_wpair-50000-29287,7,neu,canary,archdeacon
neu_wpair-50000-29288,8,neu,wacky,legal
neu_wpair-50000-29289,9,neu,alter,surveys
neu_wpair-50000-29290,0,neu,garlic,monet
neu_wpair-50000-29291,1,neu,demonic,beachfront
neu_wpair-50000-29292,2,neu,resort,earners
neu_wpair-50000-29293,3,neu,kg,awaits
neu_wpair-50000-29294,4,neu,frame,virginia
neu_wpair-50000-29295,5,neu,empathy,wreck
neu_wpair-50000-29296,6,neu,cromwell,ribeiro
neu_wpair-50000-29297,7,neu,encased,negatives
neu_wpair-50000-29298,8,neu,patron,tale
neu_wpair-50000-29299,9,neu,diverse,nouveau
neu_wpair-50000-29300,0,neu,enjoy,supply
neu_wpair-50000-29301,1,neu,daylight,generous
neu_wpair-50000-29302,2,neu,russell,vila
neu_wpair-50000-29303,3,neu,bicycle,shining
neu_wpair-50000-29304,4,neu,plazas,rife
neu_wpair-50000-29305,5,neu,lopez,joseph
neu_wpair-50000-29306,6,neu,grimly,pollution
neu_wpair-50000-29307,7,neu,dublin,inns
neu_wpair-50000-29308,8,neu,wash,next
neu_wpair-50000-29309,9,neu,arriaga,instrument
neu_wpair-50000-29310,0,neu,2011,drinks
neu_wpair-50000-29311,1,neu,frequency,jointly
neu_wpair-50000-29312,2,neu,cpk,students
neu_wpair-50000-29313,3,neu,reservoir,undergraduate
neu_wpair-50000-29314,4,neu,employed,coniston
neu_wpair-50000-29315,5,neu,colombia,media
neu_wpair-50000-29316,6,neu,negotiating,cruel
neu_wpair-50000-29317,7,neu,cheated,changes
neu_wpair-50000-29318,8,neu,inheritance,penchant
neu_wpair-50000-29319,9,neu,punching,cherished
neu_wpair-50000-29320,0,neu,nubian,marched
neu_wpair-50000-29321,1,neu,interaction,kota
neu_wpair-50000-29322,2,neu,warsaw,heading
neu_wpair-50000-29323,3,neu,portfolio,measured
neu_wpair-50000-29324,4,neu,declares,yiddish
neu_wpair-50000-29325,5,neu,audacious,designs
neu_wpair-50000-29326,6,neu,stationary,leopard
neu_wpair-50000-29327,7,neu,mumbled,boot
neu_wpair-50000-29328,8,neu,wsj,structuring
neu_wpair-50000-29329,9,neu,latte,conquering
neu_wpair-50000-29330,0,neu,solving,fiestas
neu_wpair-50000-29331,1,neu,notch,starts
neu_wpair-50000-29332,2,neu,indicate,boiler
neu_wpair-50000-29333,3,neu,almond,bicycle
neu_wpair-50000-29334,4,neu,pumpkin,conclusive
neu_wpair-50000-29335,5,neu,heal,caesar
neu_wpair-50000-29336,6,neu,shelves,vau
neu_wpair-50000-29337,7,neu,robots,churchill
neu_wpair-50000-29338,8,neu,greuze,unexpectedly
neu_wpair-50000-29339,9,neu,wager,accent
neu_wpair-50000-29340,0,neu,schooled,dexter
neu_wpair-50000-29341,1,neu,depreciation,worshiped
neu_wpair-50000-29342,2,neu,cultural,crawford
neu_wpair-50000-29343,3,neu,calmly,omission
neu_wpair-50000-29344,4,neu,wig,enables
neu_wpair-50000-29345,5,neu,demand,cooper
neu_wpair-50000-29346,6,neu,celts,amos
neu_wpair-50000-29347,7,neu,starr,tgv
neu_wpair-50000-29348,8,neu,bozena,renown
neu_wpair-50000-29349,9,neu,chrome,monica
neu_wpair-50000-29350,0,neu,grams,exaggerated
neu_wpair-50000-29351,1,neu,plaque,wife
neu_wpair-50000-29352,2,neu,outlet,mtv
neu_wpair-50000-29353,3,neu,southernmost,recordkeeping
neu_wpair-50000-29354,4,neu,brewer,meet
neu_wpair-50000-29355,5,neu,admired,versus
neu_wpair-50000-29356,6,neu,are,taxonomy
neu_wpair-50000-29357,7,neu,cashier,throne
neu_wpair-50000-29358,8,neu,wasteful,draw
neu_wpair-50000-29359,9,neu,pixar,tougher
neu_wpair-50000-29360,0,neu,diplomats,hilary
neu_wpair-50000-29361,1,neu,didn,easter
neu_wpair-50000-29362,2,neu,reworked,ginsburg
neu_wpair-50000-29363,3,neu,funniest,cleaned
neu_wpair-50000-29364,4,neu,combinations,primitive
neu_wpair-50000-29365,5,neu,ncpl,hillsides
neu_wpair-50000-29366,6,neu,backed,commemorates
neu_wpair-50000-29367,7,neu,sorbent,paragraphs
neu_wpair-50000-29368,8,neu,dealings,characteristic
neu_wpair-50000-29369,9,neu,huxley,thrilling
neu_wpair-50000-29370,0,neu,halfway,lofty
neu_wpair-50000-29371,1,neu,anglo,railroads
neu_wpair-50000-29372,2,neu,marijuana,meta
neu_wpair-50000-29373,3,neu,luggage,lengthy
neu_wpair-50000-29374,4,neu,organized,frank
neu_wpair-50000-29375,5,neu,operations,quotations
neu_wpair-50000-29376,6,neu,117,angel
neu_wpair-50000-29377,7,neu,inauguration,dire
neu_wpair-50000-29378,8,neu,junk,toss
neu_wpair-50000-29379,9,neu,horned,sexuality
neu_wpair-50000-29380,0,neu,verona,raptors
neu_wpair-50000-29381,1,neu,hamlets,damned
neu_wpair-50000-29382,2,neu,seasonal,whichever
neu_wpair-50000-29383,3,neu,com,raised
neu_wpair-50000-29384,4,neu,peck,leaps
neu_wpair-50000-29385,5,neu,fatalities,attachment
neu_wpair-50000-29386,6,neu,maid,covering
neu_wpair-50000-29387,7,neu,5a,arriving
neu_wpair-50000-29388,8,neu,ranged,quercia
neu_wpair-50000-29389,9,neu,tallest,etched
neu_wpair-50000-29390,0,neu,unmet,favorites
neu_wpair-50000-29391,1,neu,restricting,vision
neu_wpair-50000-29392,2,neu,editing,burgers
neu_wpair-50000-29393,3,neu,enjoy,posts
neu_wpair-50000-29394,4,neu,saturation,exceeding
neu_wpair-50000-29395,5,neu,resistance,pity
neu_wpair-50000-29396,6,neu,witnesses,think
neu_wpair-50000-29397,7,neu,presents,dip
neu_wpair-50000-29398,8,neu,laughs,showering
neu_wpair-50000-29399,9,neu,islamist,intrinsic
neu_wpair-50000-29400,0,neu,saints,waco
neu_wpair-50000-29401,1,neu,earthquakes,phone
neu_wpair-50000-29402,2,neu,complimentary,scarce
neu_wpair-50000-29403,3,neu,perfumes,inquired
neu_wpair-50000-29404,4,neu,gypsum,42
neu_wpair-50000-29405,5,neu,sensitivities,oneself
neu_wpair-50000-29406,6,neu,kick,mushy
neu_wpair-50000-29407,7,neu,hood,scapegoats
neu_wpair-50000-29408,8,neu,orientalism,pyramids
neu_wpair-50000-29409,9,neu,synonym,tacked
neu_wpair-50000-29410,0,neu,onto,jerome
neu_wpair-50000-29411,1,neu,advantageous,colossal
neu_wpair-50000-29412,2,neu,municipal,disagreed
neu_wpair-50000-29413,3,neu,specialty,concessions
neu_wpair-50000-29414,4,neu,bind,preceding
neu_wpair-50000-29415,5,neu,protested,pages
neu_wpair-50000-29416,6,neu,rouge,kindergarten
neu_wpair-50000-29417,7,neu,informally,facade
neu_wpair-50000-29418,8,neu,gasoline,extremists
neu_wpair-50000-29419,9,neu,hostile,subdue
neu_wpair-50000-29420,0,neu,contends,editors
neu_wpair-50000-29421,1,neu,attendant,pastoral
neu_wpair-50000-29422,2,neu,jolly,blockade
neu_wpair-50000-29423,3,neu,lead,castles
neu_wpair-50000-29424,4,neu,feasible,avid
neu_wpair-50000-29425,5,neu,came,secrets
neu_wpair-50000-29426,6,neu,promulgation,poking
neu_wpair-50000-29427,7,neu,policing,relating
neu_wpair-50000-29428,8,neu,commentary,hysterical
neu_wpair-50000-29429,9,neu,preamble,quenching
neu_wpair-50000-29430,0,neu,congratulations,ch
neu_wpair-50000-29431,1,neu,basse,costa
neu_wpair-50000-29432,2,neu,else,smelling
neu_wpair-50000-29433,3,neu,inherently,fenner
neu_wpair-50000-29434,4,neu,rajasthan,lectures
neu_wpair-50000-29435,5,neu,dignified,citizenship
neu_wpair-50000-29436,6,neu,noon,consciously
neu_wpair-50000-29437,7,neu,titanic,stress
neu_wpair-50000-29438,8,neu,ribeira,dislikes
neu_wpair-50000-29439,9,neu,unqualified,unfold
neu_wpair-50000-29440,0,neu,jaw,temperature
neu_wpair-50000-29441,1,neu,administer,occasionally
neu_wpair-50000-29442,2,neu,passwords,collar
neu_wpair-50000-29443,3,neu,beams,fiancee
neu_wpair-50000-29444,4,neu,ruler,sprayed
neu_wpair-50000-29445,5,neu,nowadays,attempts
neu_wpair-50000-29446,6,neu,analysis,440
neu_wpair-50000-29447,7,neu,detroit,baptistery
neu_wpair-50000-29448,8,neu,broker,annualized
neu_wpair-50000-29449,9,neu,gather,vicinity
neu_wpair-50000-29450,0,neu,noses,equitable
neu_wpair-50000-29451,1,neu,stupidity,reliefs
neu_wpair-50000-29452,2,neu,mozart,graders
neu_wpair-50000-29453,3,neu,francois,domes
neu_wpair-50000-29454,4,neu,bose,theme
neu_wpair-50000-29455,5,neu,falcon,patient
neu_wpair-50000-29456,6,neu,carmel,240
neu_wpair-50000-29457,7,neu,impossible,decapitated
neu_wpair-50000-29458,8,neu,brooch,organic
neu_wpair-50000-29459,9,neu,rapped,understandable
neu_wpair-50000-29460,0,neu,solely,unarmed
neu_wpair-50000-29461,1,neu,sang,steeply
neu_wpair-50000-29462,2,neu,measurement,scandals
neu_wpair-50000-29463,3,neu,andrew,squeezed
neu_wpair-50000-29464,4,neu,method,veteran
neu_wpair-50000-29465,5,neu,ticket,supper
neu_wpair-50000-29466,6,neu,abnormal,upcoming
neu_wpair-50000-29467,7,neu,knife,devotes
neu_wpair-50000-29468,8,neu,longest,thursdays
neu_wpair-50000-29469,9,neu,umbrella,flagship
neu_wpair-50000-29470,0,neu,pleased,captivating
neu_wpair-50000-29471,1,neu,soars,legislators
neu_wpair-50000-29472,2,neu,reconsider,tucson
neu_wpair-50000-29473,3,neu,regulatory,walsh
neu_wpair-50000-29474,4,neu,hill,mathematical
neu_wpair-50000-29475,5,neu,established,stucco
neu_wpair-50000-29476,6,neu,zionism,competitors
neu_wpair-50000-29477,7,neu,swallow,stormy
neu_wpair-50000-29478,8,neu,lesser,totalitarianism
neu_wpair-50000-29479,9,neu,co,seedy
neu_wpair-50000-29480,0,neu,ment,unhealthy
neu_wpair-50000-29481,1,neu,landing,canceled
neu_wpair-50000-29482,2,neu,impaired,156
neu_wpair-50000-29483,3,neu,showed,zoom
neu_wpair-50000-29484,4,neu,managing,infrastructures
neu_wpair-50000-29485,5,neu,flashed,naked
neu_wpair-50000-29486,6,neu,yehuda,furthermore
neu_wpair-50000-29487,7,neu,couldn,exudes
neu_wpair-50000-29488,8,neu,decade,2003
neu_wpair-50000-29489,9,neu,accuracy,allegedly
neu_wpair-50000-29490,0,neu,dragging,repaired
neu_wpair-50000-29491,1,neu,eliminated,verge
neu_wpair-50000-29492,2,neu,die,hunters
