id,fold,topic,label,text1,text2
wiqa-1251-8-p,7,perspiration,else,the brain doesn’t receive the signal to sweat,the hammer vibrates less
wiqa-507-10-p,8,wine,else,more grapes to crush,bees can make more honey sugar
wiqa-1740-13-p,9,blood,else,more CO2,more grapes washed
wiqa-273-13-p,0,lungs,else,more oxygen reaches the lungs,lung is removed of carbon dioxide
wiqa-323-1-p,1,respiration,else,the air is in an open unenclosed area,they will mate more often
wiqa-1170-14-p,2,bacteria,else,less toxins are produced,more minerals dissolved in the water
wiqa-343-5-p,3,plant crops,else,more seeds are planted,LESS sugar and oxygen being produced
wiqa-704-10-p,4,sewing machine,else,the motor makes the needle move less,less fault lines occur
wiqa-2000-5-p,5,transport,else,more coal is loaded,MORE or LARGER caverns
wiqa-1019-2-p,6,plant,else,plants will die,more coffee leaks out of the pot
wiqa-710-7-p,7,electromagnet,else,less copper available,batter that has a very thin consistency
wiqa-1309-11-p,8,pumpkin,else,the pumpkin plant grows less,LESS oxygen reaching the body
wiqa-267-6-p,9,mountain,else,earthquakes become larger,LESS clouds forming
wiqa-1808-7-p,0,mushroom,else,more wind in the air,higher water levels
wiqa-496-6-p,1,kidney,else,If larger molecules stop getting filtered,LESS sugar and oxygen being produced
wiqa-127-7-p,2,eagle,else,The eagle swoops down,mushroom is placed in the ground with roots
wiqa-527-4-p,3,greenhouse gases,else,more engines produce carbon dioxide,more of a chance of bones to be buried
wiqa-873-3-p,4,liver,else,the energy made in the liver is through the blood,there are fewer animals
wiqa-432-13-p,5,digestion,else,the digestion process will increase,more people work on the satellites
wiqa-1860-12-p,6,dishwasher,else,hurting the dishwasher to clean better,less water molecules split into hydrogen
wiqa-1772-9-p,7,lungs,else,the lung is not healthy to absorb air,there is more time for procreation
wiqa-1468-13-p,8,vegetables,else,less seeds sprout,LESS birds
wiqa-1682-9-p,9,camping,else,less driving required,LESS power produced by the steam engine
wiqa-338-3-p,0,weathering,else,the wood is in a shaded area,More air passes to the lungs
wiqa-950-13-p,1,human,else,more than one fetus may develop,more caterpillar spins a coccoon
wiqa-2014-7-p,2,bird,else,eggs fall from the trees,MORE oxygen being brought to the body
wiqa-1516-10-p,3,radioactive atoms,else,radioactive activity increases,water moves to surface
wiqa-1931-14-p,4,insulin,else,less blood sugar,less hydrogen is needed to produce glucose
wiqa-1534-4-p,5,seed dispersal,else,more animals eat the fruit,less air is taken into the body
wiqa-157-6-p,6,rust,else,more acid is formed,there is less new crust that forms
wiqa-1607-10-p,7,writing and posting a letter,else,the envelope can be smaller,a SMALLER greenhouse effect
wiqa-1970-12-p,8,sedimentary rock,else,less sediment is carried away,LESS sugar and oxygen being produced
wiqa-72-12-p,9,photosynthesis,else,water wont be broken down,less iron is present
wiqa-592-0-p,0,dishwasher,else,the heating element works properly,MORE electricity being produced
wiqa-1810-13-p,1,mushroom,else,more spores are carried by the wind,a GREATER amount of oxygen being delivered to the blood stream
wiqa-695-10-p,2,bird,else,there are more birds that reproduce,MORE seed dispersal
wiqa-1830-3-p,3,lung,else,the air  is breathable,MORE minerals forming
wiqa-1568-7-p,4,acid rain,else,more acid rain is developed,there is less stomach acid
wiqa-2057-9-p,5,fossilization,else,more plants will lay in the sediment,passenger misses flight
wiqa-937-8-p,6,recycling,else,the rollers in the plant stop working,Greater amounts of water getting breaking down into oxygen
wiqa-739-6-p,7,ice cubes,else,you fill less trays with water,if bats are in a place with less objects around
wiqa-1006-2-p,8,pollination,else,more conservation achieved,LESS salt being removed from the water
wiqa-376-11-p,9,gasoline,else,there is no oil in the ground,I can breath better
wiqa-248-14-p,0,snow,else,more ice crystals get heavy,LESS cells being damaged
wiqa-130-9-p,1,protein synthesis,else,less contractions,LESS plants
wiqa-1102-6-p,2,lung,else,air is passed through the lung,LESS or SMALLER ravines forming
wiqa-527-2-p,3,greenhouse gases,else,less electric cars,there is no lava chambers with pressure
wiqa-596-0-p,4,dishwasher,else,The dishwasher is brand new,less pressure in volcano
wiqa-353-10-p,5,virus,else,sicknesses from more quickly,more ocean water pulls sand off of beaches
wiqa-1480-4-p,6,butterfly,else,more caterpillar,MORE babies
wiqa-143-6-p,7,forest,else,a tree produces less seeds,there are more cans to be heated up
wiqa-2033-8-p,8,mineral,else,magma is trapped underground,a LESS INTENSE water cycle
wiqa-983-1-p,9,lung,else,you smoke fewer unfiltered cigarettes,muscles contracting LESS INTENSELY
wiqa-831-1-p,0,weathering,else,more water is frozen,their letters are more legible
wiqa-836-14-p,1,radioactive atoms,else,the isotope loses aromic particles faster,kidneys filter blood
wiqa-74-11-p,2,solar eclipse,else,few solar eclipses,LESS aluminum cans being recycled
wiqa-1436-10-p,3,muscles,else,the filaments are defective,water will come into contact with the rock
wiqa-1413-13-p,4,lungs,else,"less air enters bronchioles, less oxygen is absorbed by blood vessels",the liver isn't healthy
wiqa-1720-10-p,5,photosynthesis,else,more minerals mix together,LESS crops
wiqa-1901-9-p,6,coal-powered electricity,else,More coal will allow the water to heat into steam,The amount of minerals increases
wiqa-384-1-p,7,boil,else,using more fuel,Less heat and energy is trapped by the gases
wiqa-1216-11-p,8,volcanic eruption,else,the volcano becomes inactive,less babies born
wiqa-580-6-p,9,greenhouse,else,the sky is filled with clouds,fewer plates smash together
wiqa-1647-8-p,0,water,else,the fibers will sprout less,MORE aluminum cans being recycled
wiqa-1871-5-p,1,lungs,else,oxygen is moved through the bloodstream,LESS oxygen being brought to the body
wiqa-188-5-p,2,volcano,else,pressure inside of a volcano drops steadily,there is more oxygen present
wiqa-53-7-p,3,water,else,There is a polar vortex,less oxygen-rich air pumped by the heart
wiqa-1706-7-p,4,writing and posting a letter,else,the letter is not in an envelope,LESS plants
wiqa-12-1-p,5,evaporation,else,during snowstorm,less waste gas goes back into the lungs
wiqa-1319-2-p,6,cavern,else,it is an El Nino season,dishes are cleaned in dishwasher
wiqa-853-9-p,7,kidney,else,more urine wil be produced,more air available in lungs
wiqa-514-14-p,8,flight,else,more passengers board the plane,less mountains made
wiqa-90-11-p,9,acid rain,else,more mines are opened,less aluminum is collected
wiqa-169-13-p,0,coal power plant,else,more coal is moved into boiler,there is less evaporation
wiqa-1494-7-p,1,liver,else,You go on a juice/water cleanse more often,a GREATER spread of the virus
wiqa-1897-5-p,2,butterfly,else,more butterflies form inside of cocoons,LESS use of water by the plant
wiqa-1314-5-p,3,bee hive,else,More bees go out in during the day,more proliferation and migration
wiqa-1993-0-p,4,oil,else,there are more animals in the sea,the temperature of the earth increases
wiqa-1471-3-p,5,vegetables,else,more farms around,LESS babies
wiqa-384-6-p,6,boil,else,decrease available heat,Less of the mixture is ignited in the combustion chamber
wiqa-179-13-p,7,vaccination,else,more immune system and bacteria react,less aluminium cans are produced
wiqa-1880-3-p,8,ravine,else,the soil is loose and susceptible to change,less adults have children
wiqa-892-8-p,9,recycling,else,there are more cans put in bins,a SMALLER negative effect on animals
wiqa-714-5-p,0,nuclear power plant,else,There is more uranium,circuit not completing
wiqa-506-0-p,1,wine,else,less people drink wine,LESS birds
wiqa-661-3-p,2,writing and posting a letter,else,you need to send less letters,LESS minerals forming
wiqa-1276-2-p,3,insulin,else,being on a no carbohydrate diet,FASTER boiling
wiqa-172-7-p,4,birthday party,else,the food is very bad,Less tadpoles grow larger
wiqa-1787-1-p,5,rain,else,there is less water in the air,a MORE EXTENSIVE camping trip
wiqa-1401-0-p,6,rabbit,else,rabbits are not able to reproduce as quickly,water droplets evaporate in the sky
wiqa-1330-14-p,7,volcano,else,magma transforms into a volcano above the earth,glucose is filtered from the blood
wiqa-1501-2-p,8,oxygen,else,being suffocated through force,the handwriting is less legible
wiqa-263-1-p,9,mountain,else,the faults are small,Bees will extract less nectar from the flowers
wiqa-2013-11-p,0,bird,else,More eggs that are incubated will not hatch,more remains liquefy
wiqa-510-0-p,1,flight,else,passenger is in boarding area early,there is an increase in pollution
wiqa-330-5-p,2,weathering,else,less particles hit rocks,there will be less matter on the sea floor
wiqa-1167-12-p,3,fish,else,more fry become adult fish,the hose is broken
wiqa-860-3-p,4,treating a cut,else,the skin is too damaged to be repaired,MORE regulation of blood sugar level being needed
wiqa-1118-2-p,5,oxygen,else,more oxygen in the environment,water is evaporated into the clouds
wiqa-541-14-p,6,bee hive,else,More wax is stored,a MORE INTENSE water cycle
wiqa-2054-10-p,7,fossilization,else,the sediment turns into rock more quickly,a LARGER hive
wiqa-1053-11-p,8,fish,else,less adult fish mate,more moisture released from the pores
wiqa-1611-11-p,9,tree rings,else,rings will grow quicker,more air sacs filled
wiqa-501-13-p,0,liver,else,more toxins to remove,more seeds reach the ground
wiqa-383-7-p,1,boil,else,less heat is utilised,more resources are taken away from other cells
wiqa-1437-3-p,2,digestion,else,a lot of food is available,the pancreas working SOFTER
wiqa-1700-0-p,3,frog,else,the eggs are not eaten,the greenhouse being COLDER
wiqa-1268-10-p,4,kidney,else,less waste being removed from the body,less rain will fall
wiqa-450-9-p,5,flashlight,else,the batteries fit the flashlight,less cubes will have water to freeze
wiqa-721-10-p,6,oil heating,else,more oil is bought,more fish die
wiqa-215-14-p,7,cavern,else,The eroded limestone will decrease and less caverns will be formed,less urine is passed to the bladder
wiqa-952-11-p,8,desalination,else,less water reaches a zone already filled with water,the freezer is faulty
wiqa-2101-8-p,9,rain,else,there is more sun,hurting the dishwasher to clean better
wiqa-960-10-p,0,breathing,else,less oxygen transfer occurs,more food enters small intestine
wiqa-1214-4-p,1,plant crops,else,more seeds become seedlings,MORE heat for the house
wiqa-786-7-p,2,fossilization,else,there are fewer dead animals,the bees produce more honey
wiqa-416-14-p,3,global warming,else,The planet's heat will increase,a MORE INTENSE water cycle
wiqa-43-1-p,4,bacteria,else,there is a disinfectant that kills the bacteria prior to it spreading,MORE frogs
wiqa-1599-8-p,5,lung,else,oxygen saturated air,LESS ice cubes being made
wiqa-926-13-p,6,kidney,else,waste is filtered out,there is less water available
wiqa-2067-12-p,7,pancreas,else,the blood sugar level is raised,more caterpillar grows
wiqa-810-12-p,8,the greenhouse effect,else,a smaller greenhouse effect,more water drops fall back to earth
wiqa-500-8-p,9,liver,else,less scarring in the liver,Owls flight is no accompanied by sound
wiqa-2017-3-p,0,bird,else,more trees in the environment,less food to process
wiqa-560-10-p,1,digestion,else,nutrients are destroyed,more pressure in sun
wiqa-1317-10-p,2,cavern,else,there is less disintergration of limestone,MORE snow
wiqa-968-8-p,3,dishwasher,else,the dishes will be more dirty,there is no water in the cloud
wiqa-2010-1-p,4,forest,else,more water in the environment,MORE babies
wiqa-632-7-p,5,pollination,else,more birds land on plants,There is a decrease in mineral formation
wiqa-1379-2-p,6,acid rain,else,If nitrogen and sulfur dioxide levels increase,Less energy can be stored in the plants
wiqa-1566-10-p,7,acid rain,else,leaves will be damaged,a LESS INTENSE water cycle
wiqa-51-1-p,8,water,else,it is the rainy season,no pressure is found in the chambers
wiqa-84-11-p,9,steam engine,else,coal is not available,MORE/STRONGER storms
wiqa-257-13-p,0,sedimentary rock,else,more rocks will clump up together,the sewing machine goes up and down more often
wiqa-468-2-p,1,bird,else,bird couple mate with each other,more food is processed by the digestive system
wiqa-382-6-p,2,vegetables,else,Planting non fertilized seed,Less air enters the lungs
wiqa-347-3-p,3,green plants,else,more sunshine for the plants,MORE power produced by the steam engine
wiqa-67-1-p,4,pollination,else,less flowers grow,More oxygen gets taken in
wiqa-1284-14-p,5,photosynthesis,else,less sunlight is trapped,less air enters the lungs
wiqa-1290-0-p,6,lungs,else,there is more air that is breathed in,MORE frogs
wiqa-1088-12-p,7,gasoline,else,less oil available,less cells attacked
wiqa-820-10-p,8,human,else,less humans reach sexual maturity,MORE SEVERE disease occurring
wiqa-2012-8-p,9,bird,else,male fertilizes more eggs,rock is melted due to magma
wiqa-2012-2-p,0,bird,else,Predator attacks more birds,LESS antibodies being ready to fight disease
wiqa-28-9-p,1,seed dispersal,else,less animals waste goes onto ground,more resources will be taken from cells
wiqa-1892-4-p,2,butterfly,else,more caterpillar hatches from egg,the liver having to work HARDER
wiqa-461-10-p,3,fish,else,there will be less eggs to incubate,MORE flowers being pollinated
wiqa-1108-7-p,4,liver,else,less blood available,MORE rain
wiqa-92-4-p,5,packing for vacation,else,you spend less time thinking about where you are going,plants getting LESS nutrients
wiqa-1540-0-p,6,butterfly,else,human intervention is lowered,LESS rain
wiqa-977-10-p,7,dishwasher,else,there is no dishes in the dishwasher,A person consumes more alcohol over time than they should
