id,fold,rel,abbr,label,text1,text2
conet-16804123,4,HasPrerequisite,HPre,precede,perseverance,finding truth
conet-240097,5,Causes,C,cause,posting message,may get reply
conet-230450,6,Causes,C,cause,changing society,confusion and chaos
conet-241344,7,Causes,C,cause,running out of steam,slow down
conet-321236,8,CausesDesire,CD,cause,having children,buy house
conet-16796238,9,HasLastSubevent,HLS,precede,kill,throw knife in river
conet-16817174,0,HasPrerequisite,HPre,precede,move out of,stop standing in
conet-234092,1,Causes,C,cause,getting fit,muscle strain
conet-243919,2,Causes,C,cause,talking with far away,connection
conet-237406,3,Causes,C,cause,kissing lover's neck,lover experiencing pleasure
conet-244161,4,Causes,C,cause,thanking,person replying you're welcome
conet-16795280,5,HasLastSubevent,HLS,precede,eat,have dessert
conet-16818204,6,HasPrerequisite,HPre,precede,flap lips and make noise,talk
conet-16813083,7,HasPrerequisite,HPre,precede,using arm,playing lacrosse
conet-16779387,8,HasFirstSubevent,HFS,precede,establish approach,design software
conet-233531,9,Causes,C,cause,finding lost item,gratitude
conet-16779265,0,HasFirstSubevent,HFS,precede,hidden for long time,convict suspect for crime
conet-236654,1,Causes,C,cause,hiking,feeling stiff and aching
conet-16801431,2,HasPrerequisite,HPre,precede,scissors or razor,cutting hair
conet-16810288,3,HasPrerequisite,HPre,precede,alive,live life
conet-16808458,4,HasPrerequisite,HPre,precede,ask first,help
conet-229884,5,Causes,C,cause,burying cat,child great distress
conet-16796822,6,HasLastSubevent,HLS,precede,run errands,browse
conet-242662,7,Causes,C,cause,stabbing to death,not pleasant experience
conet-16798605,8,HasPrerequisite,HPre,precede,getting to school,attending school
conet-16795152,9,HasLastSubevent,HLS,precede,destroy enemy,win
conet-16814570,0,HasPrerequisite,HPre,precede,fertility,reproducing
conet-233601,1,Causes,C,cause,fixing computer,exhaustion
conet-16809653,2,HasPrerequisite,HPre,precede,exercise,know if you're healthy
conet-16819288,3,HasPrerequisite,HPre,precede,make enemies,wage war
conet-238865,4,Causes,C,cause,opening bag of chips,salivating
conet-16807294,5,HasPrerequisite,HPre,precede,get in car,grocery shop
conet-16781807,6,HasFirstSubevent,HFS,precede,program video,tape television show
conet-322910,7,CausesDesire,CD,cause,self respect,pass university exams
conet-16817685,8,HasPrerequisite,HPre,precede,get car keys,take car for drive
conet-16816091,9,HasPrerequisite,HPre,precede,join choir,sing
conet-16798325,0,HasPrerequisite,HPre,precede,study,answer questions
conet-16807404,1,HasPrerequisite,HPre,precede,lower speed,hairpin turn
conet-16810353,2,HasPrerequisite,HPre,precede,exercize regularly,look better
conet-16809354,3,HasPrerequisite,HPre,precede,realigning,keeping things orderly and tidy
conet-16815352,4,HasPrerequisite,HPre,precede,go to cinema,see exciting story
conet-16799937,5,HasPrerequisite,HPre,precede,talk to another person,chat with friends
conet-16817194,6,HasPrerequisite,HPre,precede,judge,stopping being married to
conet-321961,7,CausesDesire,CD,cause,lunch break,sate hunger
conet-319474,8,CausesDesire,CD,cause,being in top physical shape,run marathon
conet-16808525,9,HasPrerequisite,HPre,precede,cover ankles to avoid tics,hike
conet-242164,0,Causes,C,cause,singing,generally horrible
conet-320930,1,CausesDesire,CD,cause,game playing,have party
conet-16818296,2,HasPrerequisite,HPre,precede,speech,talking
conet-16795963,3,HasLastSubevent,HLS,precede,have asthma attack,start breathing normally again
conet-323094,4,CausesDesire,CD,cause,state of world,change society
conet-244850,5,Causes,C,cause,waiting turn,becomming anxious
conet-233458,6,Causes,C,cause,fighting inflation,recession
conet-320934,7,CausesDesire,CD,cause,gardening,make grow
conet-16809334,8,HasPrerequisite,HPre,precede,gathering up things,keeping things orderly and tidy
conet-244308,9,Causes,C,cause,tying shoelace,tied shoes
conet-242925,0,Causes,C,cause,staying healthy,long life
conet-235678,1,Causes,C,cause,going to sleep,waking refreshed
conet-319134,2,CausesDesire,CD,cause,appointment,go somewhere
conet-16817301,3,HasPrerequisite,HPre,precede,buy textbook,study for subject
conet-16817165,4,HasPrerequisite,HPre,precede,determine where,stop standing in
conet-16798702,5,HasPrerequisite,HPre,precede,preheating oven,baking cake
conet-233525,6,Causes,C,cause,finding information,understanding
conet-16780227,7,HasFirstSubevent,HFS,precede,gather everyone,have food
conet-16804980,8,HasPrerequisite,HPre,precede,make sure car isn't moving,get out of car
conet-16800033,9,HasPrerequisite,HPre,precede,grab hatchet,chop firewood
conet-242497,0,Causes,C,cause,snoring,obnoxious
conet-16809986,1,HasPrerequisite,HPre,precede,skill,learning new
conet-16803744,2,HasPrerequisite,HPre,precede,have bow,fiddle
conet-230276,3,Causes,C,cause,buying small,spending little money
conet-322068,4,CausesDesire,CD,cause,murder of innocent,send criminal to prison
conet-16808887,5,HasPrerequisite,HPre,precede,have all information,in charge of project
conet-16804033,6,HasPrerequisite,HPre,precede,search for,find lost item
conet-16798920,7,HasPrerequisite,HPre,precede,dastardly wit,being involved in accident
conet-16816531,8,HasPrerequisite,HPre,precede,go to sleep,snore
conet-238225,9,Causes,C,cause,lying,get caught
conet-16806656,0,HasPrerequisite,HPre,precede,turn down bed,go to sleep
conet-16800344,1,HasPrerequisite,HPre,precede,get in shape,climb mountain
conet-229251,2,Causes,C,cause,applying for job,work
conet-16810830,3,HasPrerequisite,HPre,precede,give money to poor,make better world
conet-236904,4,Causes,C,cause,improving yourself,promotion
conet-236757,5,Causes,C,cause,howling with laughter,tears
conet-16807353,6,HasPrerequisite,HPre,precede,comb or brush,grooming
conet-232055,7,Causes,C,cause,doing housework,cleaning
conet-16796152,8,HasLastSubevent,HLS,precede,howl with laughter,catch breath
conet-238634,9,Causes,C,cause,meeting friend,chatting
conet-16816141,0,HasPrerequisite,HPre,precede,ask,sit on chair
conet-16803039,1,HasPrerequisite,HPre,precede,buns,eating hamburger
conet-16818756,2,HasPrerequisite,HPre,precede,go somewhere,travel
conet-16807586,3,HasPrerequisite,HPre,precede,make apointment,have checkup
conet-16800487,4,HasPrerequisite,HPre,precede,kill,commit murder
conet-320197,5,CausesDesire,CD,cause,desire,perform
conet-16780114,6,HasFirstSubevent,HFS,precede,find place to sit,go to sporting event
conet-322717,7,CausesDesire,CD,cause,restlessness,hike
conet-231070,8,Causes,C,cause,competing against,resentment
conet-16796986,9,HasLastSubevent,HLS,precede,skate,leave ice
conet-239666,0,Causes,C,cause,playing game with friends,mutual enjoyment
conet-228989,1,Causes,C,cause,acting in play,applause
conet-16809904,2,HasPrerequisite,HPre,precede,open mind,learn new
conet-244798,3,Causes,C,cause,waiting on line,standing behind another person
conet-16779029,4,HasFirstSubevent,HFS,precede,get in line,buy christmas presents
conet-322097,5,CausesDesire,CD,cause,need,buy for loved one
conet-230213,6,Causes,C,cause,buying products,overflow of space
conet-233395,7,Causes,C,cause,fiddling,drop
conet-320049,8,CausesDesire,CD,cause,craving for chocolate,taste sweet
conet-16802041,9,HasPrerequisite,HPre,precede,stop procrastinating,do housework
conet-16782090,0,HasFirstSubevent,HFS,precede,pick up phone,when make phone call
conet-234701,1,Causes,C,cause,going for run,getting out of breath
conet-16812706,2,HasPrerequisite,HPre,precede,organise game with friends,play lacrosse
conet-242650,3,Causes,C,cause,stabbing to death,death
conet-229911,4,Causes,C,cause,buying,broke
conet-230802,5,Causes,C,cause,climbing mountain,triumph
conet-16807061,6,HasPrerequisite,HPre,precede,destination,going somewhere
conet-239100,7,Causes,C,cause,passing class,shock and dismay
conet-16816100,8,HasPrerequisite,HPre,precede,practice,sing
conet-16802638,9,HasPrerequisite,HPre,precede,marry well,eat breakfast in bed
conet-16809631,0,HasPrerequisite,HPre,precede,think carefully and analyze,know how stock market performed
conet-244290,1,Causes,C,cause,tying shoelace,keeping shoes from falling off
conet-16815752,2,HasPrerequisite,HPre,precede,writing first,selling new book
conet-322054,3,CausesDesire,CD,cause,motivation,study
conet-238329,4,Causes,C,cause,making better world,get enemies
conet-229450,5,Causes,C,cause,bacterial infection,fever
conet-245024,6,Causes,C,cause,war,unrest
conet-230543,7,Causes,C,cause,chewing food,avoiding choking
conet-16806895,8,HasPrerequisite,HPre,precede,severe disbalance in bodliy functions,going into coma
conet-243727,9,Causes,C,cause,taking oath,oath broken
conet-237950,0,Causes,C,cause,living life,death
conet-238650,1,Causes,C,cause,meeting friend,relaxation
conet-320831,2,CausesDesire,CD,cause,food commercial,eat dinner
conet-16802870,3,HasPrerequisite,HPre,precede,place order,eat in restaurant
conet-16812313,4,HasPrerequisite,HPre,precede,get team,play ball
conet-16796857,5,HasLastSubevent,HLS,precede,score homer,little dance to dugout
conet-16796817,6,HasLastSubevent,HLS,precede,run,stop
conet-229486,7,Causes,C,cause,bathing,clean
conet-16807794,8,HasPrerequisite,HPre,precede,go to hairdresser,have haircut
conet-243165,9,Causes,C,cause,studying for subject,knowing well
conet-16780113,0,HasFirstSubevent,HFS,precede,find out who playing,go to sporting event
conet-241628,1,Causes,C,cause,seeing favorite show,wanting to discuss
conet-229789,2,Causes,C,cause,bringing home fish,having fish dinner
conet-243703,3,Causes,C,cause,taking midterm,passing
conet-234298,4,Causes,C,cause,getting paid,happiness
conet-232973,5,Causes,C,cause,enjoying company of friends,have fun
conet-238837,6,Causes,C,cause,obstructing justice,punishment
conet-16800039,7,HasPrerequisite,HPre,precede,make sure wood dry,chop firewood
conet-319602,8,CausesDesire,CD,cause,being tired,snore
conet-16779072,9,HasFirstSubevent,HFS,precede,pay for,buy products
conet-241029,0,Causes,C,cause,returning to work,muscles to ache
conet-234255,1,Causes,C,cause,getting money from,quitting job
conet-16800166,2,HasPrerequisite,HPre,precede,use detergent,clean clothing
conet-16819350,3,HasPrerequisite,HPre,precede,go to disneyworld,wait in line
conet-16800342,4,HasPrerequisite,HPre,precede,get fit,climb mountain
conet-16802921,5,HasPrerequisite,HPre,precede,chew really fast,eat quickly
conet-241159,6,Causes,C,cause,running,accidents
conet-319595,7,CausesDesire,CD,cause,being threatened with expulsion,pass university exams
conet-230533,8,Causes,C,cause,checking vital signs,person to declared dead
conet-229613,9,Causes,C,cause,beginning work,often nervousness
conet-16799564,0,HasPrerequisite,HPre,precede,go to mall,buy small
conet-16779560,1,HasFirstSubevent,HFS,precede,lick drips,eat ice cream
conet-230660,2,Causes,C,cause,cleaning clothing,clothes look better
conet-16813332,3,HasPrerequisite,HPre,precede,study ballot,prepare for vote
conet-240657,4,Causes,C,cause,reading newspaper,frustration over current events
conet-16809795,5,HasPrerequisite,HPre,precede,open book,learn about subject
conet-237537,6,Causes,C,cause,learning,intelligencde
conet-16806015,7,HasPrerequisite,HPre,precede,hire underwriter,go public
conet-16800092,8,HasPrerequisite,HPre,precede,get cleaning supplies,clean
conet-16820227,9,HasPrerequisite,HPre,precede,water and container or hose,watering plant
conet-231198,0,Causes,C,cause,contemplating,become aware of unproductive actions
conet-16781011,1,HasFirstSubevent,HFS,precede,sit across from middle c,play piano
conet-16811641,2,HasPrerequisite,HPre,precede,stupidty,opening bag of chips
conet-242001,3,Causes,C,cause,serving justice,resentment and hatred
conet-244521,4,Causes,C,cause,using television,watching commercial
conet-320516,5,CausesDesire,CD,cause,elections,watch evening news
conet-16815097,6,HasPrerequisite,HPre,precede,water,running out of steam
conet-16805624,7,HasPrerequisite,HPre,precede,buy swimming trunks,go for swim
conet-16803631,8,HasPrerequisite,HPre,precede,eat cabbage,fart
conet-235401,9,Causes,C,cause,going to movie,can talk about later
conet-16802926,0,HasPrerequisite,HPre,precede,eat soup,eat quickly
conet-16806357,1,HasPrerequisite,HPre,precede,fly in spacecraft,go to moon
conet-16796248,2,HasLastSubevent,HLS,precede,kiss,part lips
conet-244208,3,Causes,C,cause,thinking,wonder
conet-320969,4,CausesDesire,CD,cause,getting into favorite college,take examination
conet-239958,5,Causes,C,cause,playing sports,make friends
conet-16795127,6,HasLastSubevent,HLS,precede,cut hair,look in mirror
conet-239503,7,Causes,C,cause,playing chess,loose knight
conet-16806034,8,HasPrerequisite,HPre,precede,buy popcorn,go see film
conet-16795548,9,HasLastSubevent,HLS,precede,follow recipe,clean up
conet-16804151,0,HasPrerequisite,HPre,precede,go to river or sea,fish
conet-232285,1,Causes,C,cause,driving car,accident
conet-239865,2,Causes,C,cause,playing poker,losing money
conet-16808026,3,HasPrerequisite,HPre,precede,lay in bed,have rest
conet-16810865,4,HasPrerequisite,HPre,precede,have bread recipe,make bread
conet-238507,5,Causes,C,cause,making people laugh,people more agreeable
conet-229974,6,Causes,C,cause,buying christmas presents,commitment to wrapping
conet-16805515,7,HasPrerequisite,HPre,precede,have enough gas in car,go for drive
conet-16808648,8,HasPrerequisite,HPre,precede,laugh,howl with laughter
conet-16815735,9,HasPrerequisite,HPre,precede,make attractive to buy,sell new book
conet-232525,0,Causes,C,cause,eating apple,juicy in mouth
conet-16780122,1,HasFirstSubevent,HFS,precede,look at enviroment,go to store
conet-16798419,2,HasPrerequisite,HPre,precede,dress appropriatly,attend classical concert
conet-235934,3,Causes,C,cause,happiness,love
conet-241735,4,Causes,C,cause,seeing old things,waxing nostalgic
conet-245173,5,Causes,C,cause,watching evening news,get depressed
conet-16798679,6,HasPrerequisite,HPre,precede,go to kitchen,bake cake
conet-319913,7,CausesDesire,CD,cause,christmas getting close,holiday shop
conet-16798866,8,HasPrerequisite,HPre,precede,lessons underwater,becoming scuba diver
conet-241777,9,Causes,C,cause,seeing people play game,sadness
conet-16808239,0,HasPrerequisite,HPre,precede,patient,having physical exam
conet-236202,1,Causes,C,cause,having fun,may laugh
conet-16810446,2,HasPrerequisite,HPre,precede,drink too much liquor,lose consciousness
conet-16805270,3,HasPrerequisite,HPre,precede,internet account,getting onto web
conet-16809358,4,HasPrerequisite,HPre,precede,storage space,keeping things orderly and tidy
conet-241966,5,Causes,C,cause,serving customers,happiness
conet-16811054,6,HasPrerequisite,HPre,precede,check pantry,make shopping list
conet-16816475,7,HasPrerequisite,HPre,precede,snow sleigh and horses,sleighing ride
