id,fold,rel,abbr,label,text1,text2
conet-16815644-r,6,HasPrerequisite,HPre,else,seeing exciting story,pay attention
conet-245609-r,7,Causes,C,else,creating prose,writing
conet-233811-r,8,Causes,C,else,paying more taxes,gaining more land
conet-233399-r,9,Causes,C,else,making music,fiddling
conet-16800385-r,0,HasPrerequisite,HPre,else,climbing mountain,practice
conet-234908-r,1,Causes,C,else,becoming famous,going on stage
conet-320250-r,2,CausesDesire,CD,else,obstruct justice,desire to break law
conet-232883-r,3,Causes,C,else,staining shirt,eating spagetti
conet-16802324-r,4,HasPrerequisite,HPre,else,drive car,get driver's licence
conet-16818302-r,5,HasPrerequisite,HPre,else,talking to,listening
conet-232797-r,6,Causes,C,else,food poisoning,eating in restaurant
conet-243050-r,7,Causes,C,else,brakes to give out,stopping car
conet-16811166-r,8,HasPrerequisite,HPre,else,making patchwork quilt,sewing with needle
conet-16794716-r,9,HasLastSubevent,HLS,else,have refreshments,attend meeting
conet-16819714-r,0,HasPrerequisite,HPre,else,wash car,get quarters
conet-16795379-r,1,HasLastSubevent,HLS,else,lick lips,eat ice cream
conet-235152-r,2,Causes,C,else,eating hot dogs,going to baseball game
conet-16800118-r,3,HasPrerequisite,HPre,else,clean clothes,give to dry cleaner
conet-16800553-r,4,HasPrerequisite,HPre,else,commit suicide,talk to psychologist
conet-16798312-r,5,HasPrerequisite,HPre,else,answer questions,know what talking about
conet-16799011-r,6,HasPrerequisite,HPre,else,breathing fresh air,changing surrondings
conet-16818427-r,7,HasPrerequisite,HPre,else,teach other people,patient with
conet-16800116-r,8,HasPrerequisite,HPre,else,clean clothes,get dirty
conet-16810901-r,9,HasPrerequisite,HPre,else,make friends,meet new people
conet-16805948-r,0,HasPrerequisite,HPre,else,go on vacation,have money
conet-16780090-r,1,HasFirstSubevent,HFS,else,go to performance,get ticket
conet-239024-r,2,Causes,C,else,house to look smarter,painting house
conet-16801477-r,3,HasPrerequisite,HPre,else,dance samba,hear latin music
conet-16796809-r,4,HasLastSubevent,HLS,else,press break handle,ride bike
conet-16815640-r,5,HasPrerequisite,HPre,else,seeing exciting story,eyes
conet-322677-r,6,CausesDesire,CD,else,eat in restaurant,recommendations from friends
conet-233869-r,7,Causes,C,else,wanting more,getting
conet-241636-r,8,Causes,C,else,elation,seeing idea become reality
conet-240519-r,9,Causes,C,else,knowing,reading
conet-231433-r,0,Causes,C,else,odors,copulating
conet-16780253-r,1,HasFirstSubevent,HFS,else,have food,refrigerate
conet-16805072-r,2,HasPrerequisite,HPre,else,get warm,move
conet-230464-r,3,Causes,C,else,sometimes bad,changing society
conet-16795759-r,4,HasLastSubevent,HLS,else,go home,go on vacation
conet-16795459-r,5,HasLastSubevent,HLS,else,stop talking,express yourself
conet-16811303-r,6,HasPrerequisite,HPre,else,meet interesting people,dress well
conet-245403-r,7,Causes,C,else,grow faster,watering plant
conet-234776-r,8,Causes,C,else,meeting neighbor,going for walk
conet-236114-r,9,Causes,C,else,anxiety,having examination
conet-16817792-r,0,HasPrerequisite,HPre,else,take exam,take cource
conet-230964-r,1,Causes,C,else,instant recall ability,committing to memory
conet-239656-r,2,Causes,C,else,fun,playing game with friends
conet-239221-r,3,Causes,C,else,deferring payment,paying by check
conet-236934-r,4,Causes,C,else,meeting like minded people,instituting civil action
conet-242893-r,5,Causes,C,else,good health,staying fit
conet-16818747-r,6,HasPrerequisite,HPre,else,travel,decide where want to go
conet-234103-r,7,Causes,C,else,feel good,getting good grade
conet-242564-r,8,Causes,C,else,laughter,socialising
conet-233654-r,9,Causes,C,else,disaster,flood
conet-238038-r,0,Causes,C,else,seeing outer space,looking through telescope
conet-16803050-r,1,HasPrerequisite,HPre,else,eating healthily,intelligent selection of food
conet-16795060-r,2,HasLastSubevent,HLS,else,eat,cook meal
conet-231153-r,3,Causes,C,else,great damage,conquering nation
conet-238660-r,4,Causes,C,else,broken heart,meeting girls
conet-16820466-r,5,HasPrerequisite,HPre,else,write,study paragraph structure
conet-16812540-r,6,HasPrerequisite,HPre,else,play game of chess,concentrate
conet-245150-r,7,Causes,C,else,wet floor,washing hands
conet-229189-r,8,Causes,C,else,children will learn,answering questions
conet-241663-r,9,Causes,C,else,annoyance,seeing movie
conet-16810801-r,0,HasPrerequisite,HPre,else,maintaining good health,balancing alkalinity with acidity
conet-16815343-r,1,HasPrerequisite,HPre,else,see band,use ticket
conet-16813559-r,2,HasPrerequisite,HPre,else,program computer,use computer
conet-244473-r,3,Causes,C,else,often frustration,using computer
conet-232402-r,4,Causes,C,else,bodily functions ceasing,dying
conet-16803364-r,5,HasPrerequisite,HPre,else,entertained,go to movies
conet-241002-r,6,Causes,C,else,sleep,resting
conet-16800617-r,7,HasPrerequisite,HPre,else,committing to memory,intensive study
conet-238738-r,8,Causes,C,else,becoming liquid,melting
conet-321015-r,9,CausesDesire,CD,else,attend school,girl boy friend
conet-16808378-r,0,HasPrerequisite,HPre,else,hear testimony,go to courthouse
conet-245056-r,1,Causes,C,else,wet driveway,washing car
conet-229461-r,2,Causes,C,else,frosting,baking cake
conet-16803282-r,3,HasPrerequisite,HPre,else,enjoying film,concentration
conet-16818008-r,4,HasPrerequisite,HPre,else,take stand,witness crime
conet-16811108-r,5,HasPrerequisite,HPre,else,make sure you're healthy,get right amount of exercise
conet-322528-r,6,CausesDesire,CD,else,convict suspect for crime,positive evidence
conet-235581-r,7,Causes,C,else,arguments,going to restaurant
conet-16802781-r,8,HasPrerequisite,HPre,else,eat ice cream,buy at store
conet-240306-r,9,Causes,C,else,pulsate,pulse
conet-240127-r,0,Causes,C,else,feeling of peace,praying
conet-238586-r,1,Causes,C,else,searching of cupboards,making shopping list
conet-16798336-r,2,HasPrerequisite,HPre,else,answering questions,knowledge of subject
conet-16817496-r,3,HasPrerequisite,HPre,else,surprise,hide
conet-16804181-r,4,HasPrerequisite,HPre,else,fix computer,find problem
conet-16818877-r,5,HasPrerequisite,HPre,else,understanding better,patience
conet-321951-r,6,CausesDesire,CD,else,eat cookie,low blood sugar
conet-16809080-r,7,HasPrerequisite,HPre,else,join army,visit recruitment center
conet-233635-r,8,Causes,C,else,happiness,flirting
conet-16809206-r,9,HasPrerequisite,HPre,else,jump rope,have rope
conet-16813864-r,0,HasPrerequisite,HPre,else,reach tentative agreement,open to compromise
conet-16820220-r,1,HasPrerequisite,HPre,else,water plant,use water pot
conet-239839-r,2,Causes,C,else,sounds lovely,playing piano
conet-16798923-r,3,HasPrerequisite,HPre,else,being involved in accident,make mistake
conet-232264-r,4,Causes,C,else,getting in accident,driving
conet-16795114-r,5,HasLastSubevent,HLS,else,distribute,create to help other people
conet-245612-r,6,Causes,C,else,getting published,writing
conet-16806785-r,7,HasPrerequisite,HPre,else,go to zoo,go
conet-16780059-r,8,HasFirstSubevent,HFS,else,go to mall,go to favorite store
conet-242845-r,9,Causes,C,else,smoke to come into room,starting fire
conet-16796402-r,0,HasLastSubevent,HLS,else,put in refrigerator,make jello
conet-16819127-r,1,HasPrerequisite,HPre,else,view video,rent from blockbuster
conet-16805032-r,2,HasPrerequisite,HPre,else,get physical activity,stretch
conet-237235-r,3,Causes,C,else,safe time,keeping things orderly and tidy
conet-16796109-r,4,HasLastSubevent,HLS,else,listen,hear crowd go mad
conet-244013-r,5,Causes,C,else,increase knowledge,teaching other people
conet-242192-r,6,Causes,C,else,regulated,singing breathing
conet-243305-r,7,Causes,C,else,pee pants,surprising
conet-240144-r,8,Causes,C,else,success,praying
conet-322971-r,9,CausesDesire,CD,else,dream,sleeping
conet-16800202-r,0,HasPrerequisite,HPre,else,clean house,smoke blunt
conet-231526-r,1,Causes,C,else,progress,creating idea
conet-16806078-r,2,HasPrerequisite,HPre,else,go see play,purchase ticket
conet-242819-r,3,Causes,C,else,worries,starting family
conet-16780043-r,4,HasFirstSubevent,HFS,else,go to get haircut,chose hairstyle
conet-233010-r,5,Causes,C,else,relax,enjoying day
conet-16801565-r,6,HasPrerequisite,HPre,else,debating politics,attention
conet-16819837-r,7,HasPrerequisite,HPre,else,wash hands,use water
conet-16802504-r,8,HasPrerequisite,HPre,else,eat,cook food
conet-320082-r,9,CausesDesire,CD,else,become scuba diver,curiosity
conet-240801-r,0,Causes,C,else,feeling better,relaxing
conet-16780792-r,1,HasFirstSubevent,HFS,else,meet new person,shake hand
conet-321862-r,2,CausesDesire,CD,else,hear testimony,looking for truth
conet-16795258-r,3,HasLastSubevent,HLS,else,chew,eat
conet-232297-r,4,Causes,C,else,car crash,driving car
conet-16806766-r,5,HasPrerequisite,HPre,else,go to work and earn money,learn trade
conet-236693-r,6,Causes,C,else,touching bottle,hitting bottle
conet-16808526-r,7,HasPrerequisite,HPre,else,hike,find mountain
conet-16813861-r,8,HasPrerequisite,HPre,else,reach tentative agreement,make quick decision
conet-321583-r,9,CausesDesire,CD,else,drill hole,installing shelf on wall
conet-241234-r,0,Causes,C,else,gets done,running errands
conet-16807090-r,1,HasPrerequisite,HPre,else,going to concert,love of arts
conet-16815328-r,2,HasPrerequisite,HPre,else,see band,find out tour dates
conet-16802344-r,3,HasPrerequisite,HPre,else,drive car,know how to drive car
conet-245064-r,4,Causes,C,else,clothes become clean,washing clothes
conet-230229-r,5,Causes,C,else,debt,buying shirt
conet-242955-r,6,Causes,C,else,missing things,staying in bed
conet-16817896-r,7,HasPrerequisite,HPre,else,take midterm,attend class
conet-16798079-r,8,HasPrerequisite,HPre,else,acting in play,memorization
conet-16807497-r,9,HasPrerequisite,HPre,else,hang out at bar,wonder what's wrong with
conet-16811586-r,0,HasPrerequisite,HPre,else,open business,get licence
conet-243471-r,1,Causes,C,else,death,taking car for drive
conet-16800749-r,2,HasPrerequisite,HPre,else,compute sum,add
conet-229568-r,3,Causes,C,else,smelling better,becoming more clean
conet-16804361-r,4,HasPrerequisite,HPre,else,flying in airplane,ticket
conet-16802503-r,5,HasPrerequisite,HPre,else,eat,cook dinner
conet-237862-r,6,Causes,C,else,people to go into fantasies,listening to music
conet-319576-r,7,CausesDesire,CD,else,bring suit,being slandered
conet-238785-r,8,Causes,C,else,car's wheels to spin,moving car
conet-16812741-r,9,HasPrerequisite,HPre,else,play poker,buy computer playing poker program
conet-16806024-r,0,HasPrerequisite,HPre,else,go public,talk to media
conet-16811834-r,1,HasPrerequisite,HPre,else,pass course,do homework
conet-16818869-r,2,HasPrerequisite,HPre,else,understanding better,active thought
conet-16801370-r,3,HasPrerequisite,HPre,else,cross street,look both ways for cars
conet-243587-r,4,Causes,C,else,anxiety,taking examination
conet-16797249-r,5,HasLastSubevent,HLS,else,turn car off,test car
conet-16800973-r,6,HasPrerequisite,HPre,else,convict suspect for crime,arrest
conet-232896-r,7,Causes,C,else,obesity,eating too much
conet-16819914-r,8,HasPrerequisite,HPre,else,watch film,have eyes
conet-16803985-r,9,HasPrerequisite,HPre,else,find lost item,inspect crevaces
conet-243040-r,0,Causes,C,else,use brakes,stopping bicycle
conet-16805194-r,1,HasPrerequisite,HPre,else,getting drunk,drinking alcohol
conet-16779720-r,2,HasFirstSubevent,HFS,else,fix computer,look at in consternation
conet-16800030-r,3,HasPrerequisite,HPre,else,chop firewood,get axe and logs
conet-16780739-r,4,HasFirstSubevent,HFS,else,make people laugh,laugh along
conet-237799-r,5,Causes,C,else,shutting ones mouth,listening
conet-16795549-r,6,HasLastSubevent,HLS,else,cook food,follow recipe
conet-16799895-r,7,HasPrerequisite,HPre,else,change society,work on openmind
conet-244525-r,8,Causes,C,else,can watch movie,using vcr
conet-16796958-r,9,HasLastSubevent,HLS,else,paying,shop
conet-322594-r,0,CausesDesire,CD,else,meet girls,puberty
conet-16812844-r,1,HasPrerequisite,HPre,else,play sports,buy pair of skates
conet-16817977-r,2,HasPrerequisite,HPre,else,take shower,remember to take towel
conet-16820344-r,3,HasPrerequisite,HPre,else,work,write resume
conet-16817359-r,4,HasPrerequisite,HPre,else,studying for subject,time and focus
conet-245448-r,5,Causes,C,else,improve way looks,weeding garden
conet-16804508-r,6,HasPrerequisite,HPre,else,gather energy for tomorrow,wait until tomorrow and gather energy
conet-16781760-r,7,HasFirstSubevent,HFS,else,take in film,pay for ticket
conet-241380-r,8,Causes,C,else,contentment,sating hunger
conet-243981-r,9,Causes,C,else,asking for seconds,tasting sweet
conet-16780726-r,0,HasFirstSubevent,HFS,else,make hard boiled eggs,fill pan with water
conet-16808015-r,1,HasPrerequisite,HPre,else,have physical examination,wash yourself
conet-16797445-r,2,HasLastSubevent,HLS,else,turn off tv,watch movie
conet-16806257-r,3,HasPrerequisite,HPre,else,go to hairdresser,get into car
conet-16813961-r,4,HasPrerequisite,HPre,else,read book,open cover of book
conet-16816293-r,5,HasPrerequisite,HPre,else,skateboard,have good ballance
conet-16810061-r,6,HasPrerequisite,HPre,else,light fire,gather dry wood
conet-16820289-r,7,HasPrerequisite,HPre,else,win baseball game,not suck
conet-241684-r,8,Causes,C,else,sadness,seeing movie
conet-16807775-r,9,HasPrerequisite,HPre,else,have fun,stop working
conet-16806791-r,0,HasPrerequisite,HPre,else,go to zoo,obey rules
conet-16801248-r,1,HasPrerequisite,HPre,else,copulating,penetration
conet-236850-r,2,Causes,C,else,whole point still getting missed,illustrating point
conet-238319-r,3,Causes,C,else,stay in good health,maintaining muscle strength
conet-240557-r,4,Causes,C,else,person to fall asleep,reading book
conet-233459-r,5,Causes,C,else,resources become more scarce,fighting inflation
conet-236782-r,6,Causes,C,else,feel remorse,hurting else
conet-16796856-r,7,HasLastSubevent,HLS,else,cheer,score homer
conet-241393-r,8,Causes,C,else,staining clothing with food,sating hunger
conet-16812194-r,9,HasPrerequisite,HPre,else,place baseball,have other people to make teams
conet-16805410-r,0,HasPrerequisite,HPre,else,giving assistance,empathy
conet-230847-r,1,Causes,C,else,erections,comforting friend
conet-16799129-r,2,HasPrerequisite,HPre,else,british law,surrender of computer passwords
conet-16818072-r,3,HasPrerequisite,HPre,else,taking car for drive,driving licence
conet-16813996-r,4,HasPrerequisite,HPre,else,read letter,take out of envelope
conet-322438-r,5,CausesDesire,CD,else,entertain people,paties
conet-245674-r,6,Causes,C,else,happy,writing poem
conet-16814830-r,7,HasPrerequisite,HPre,else,run after ball,dress for ball
conet-236519-r,8,Causes,C,else,becoming informed,hearing news
conet-242828-r,9,Causes,C,else,cooking,starting fire
conet-321362-r,0,CausesDesire,CD,else,listen to radio,hearing explosions
conet-16811327-r,1,HasPrerequisite,HPre,else,meet interesting people,join club interests
conet-16811061-r,2,HasPrerequisite,HPre,else,make shopping list,find piece of paper
conet-322009-r,3,CausesDesire,CD,else,clean house,mess
conet-16814827-r,4,HasPrerequisite,HPre,else,run,wear sports suit
conet-239005-r,5,Causes,C,else,wet paint sign,painting
conet-241598-r,6,Causes,C,else,new vision of world,seeing exhibits
conet-16808226-r,7,HasPrerequisite,HPre,else,having physical exam,doctor and patient
conet-16781719-r,8,HasFirstSubevent,HFS,else,take bath,undress
conet-243024-r,9,Causes,C,else,falling,stopping bicycle
conet-16796120-r,0,HasLastSubevent,HLS,else,call freinds,hear news
conet-319312-r,1,CausesDesire,CD,else,get job,being bored
conet-16807351-r,2,HasPrerequisite,HPre,else,grooming,brush or comb
