id,reversed,fold,pos,split,label,text1,text2
antsyn-adj-train-5463-O,0,7,adj,train,ent,horizontal,flat
antsyn-verb-train-1931-O,0,8,verb,train,ent,piece,join
antsyn-adj-train-5149-O,0,9,adj,train,con,ripe,green
antsyn-adj-val-201-O,0,0,adj,val,con,ecumenical,sectarian
antsyn-noun-val-57-O,0,1,noun,val,con,nephew,uncle
antsyn-noun-test-713-O,0,2,noun,test,ent,consequence,distinction
antsyn-adj-train-3952-O,0,3,adj,train,con,married,single
antsyn-adj-test-1555-O,0,4,adj,test,con,widowed,married
antsyn-noun-test-362-O,0,5,noun,test,con,existence,nothingness
antsyn-verb-train-722-O,0,6,verb,train,ent,take,conduct
antsyn-verb-train-667-O,0,7,verb,train,ent,conduct,guide
antsyn-adj-test-688-O,0,8,adj,test,con,violent,mild
antsyn-adj-train-4736-O,0,9,adj,train,ent,insipid,weak
antsyn-adj-train-3455-O,0,0,adj,train,con,achievable,impossible
antsyn-noun-train-642-O,0,1,noun,train,ent,place,town
antsyn-verb-test-357-O,0,2,verb,test,con,nullify,create
antsyn-verb-train-1467-O,0,3,verb,train,ent,dispense,distribute
antsyn-adj-test-322-O,0,4,adj,test,ent,gregarious,social
antsyn-noun-test-815-O,0,5,noun,test,ent,suit,sort
antsyn-adj-train-3510-O,0,6,adj,train,con,sexless,sexual
antsyn-adj-train-1148-O,0,7,adj,train,ent,reliable,true
antsyn-noun-train-1766-O,0,8,noun,train,con,services,capital
antsyn-adj-train-2517-O,0,9,adj,train,ent,black,grim
antsyn-verb-test-480-O,0,0,verb,test,con,undock,dock
antsyn-verb-train-921-O,0,1,verb,train,ent,detect,find
antsyn-adj-train-2524-O,0,2,adj,train,ent,rough,ragged
antsyn-noun-train-2131-O,0,3,noun,train,con,human,divine
antsyn-verb-train-2248-O,0,4,verb,train,con,discontinue,uphold
antsyn-adj-test-729-O,0,5,adj,test,ent,keen,sharp
antsyn-adj-train-843-O,0,6,adj,train,con,redundant,necessary
antsyn-adj-train-321-O,0,7,adj,train,con,central,peripheral
antsyn-noun-train-711-O,0,8,noun,train,con,negativity,positivity
antsyn-adj-train-1170-O,0,9,adj,train,con,rigid,flexible
antsyn-adj-test-1553-O,0,0,adj,test,ent,red,carmine
antsyn-adj-train-2746-O,0,1,adj,train,con,small,large
antsyn-adj-train-182-O,0,2,adj,train,con,improbable,plausible
antsyn-noun-train-26-O,0,3,noun,train,con,skepticism,belief
antsyn-verb-train-108-O,0,4,verb,train,con,clear,cloud
antsyn-adj-test-654-O,0,5,adj,test,ent,uneven,rough
antsyn-adj-train-1953-O,0,6,adj,train,con,mean,nice
antsyn-verb-train-1476-O,0,7,verb,train,ent,assert,vindicate
antsyn-adj-train-3882-O,0,8,adj,train,ent,wary,cautious
antsyn-noun-train-32-O,0,9,noun,train,ent,root,zealand
antsyn-adj-train-1846-O,0,0,adj,train,con,frosted,clear
antsyn-adj-val-147-O,0,1,adj,val,ent,furious,enraged
antsyn-adj-train-3678-O,0,2,adj,train,con,fugitive,long
antsyn-adj-train-652-O,0,3,adj,train,ent,gorgeous,bright
antsyn-adj-test-1367-O,0,4,adj,test,con,simple,fancy
antsyn-noun-train-1549-O,0,5,noun,train,ent,chieftain,chief
antsyn-adj-train-3128-O,0,6,adj,train,con,bare,covered
antsyn-noun-train-2511-O,0,7,noun,train,ent,check,control
antsyn-verb-train-1917-O,0,8,verb,train,ent,presuppose,assume
antsyn-adj-train-3028-O,0,9,adj,train,con,landlocked,coastal
antsyn-adj-train-2433-O,0,0,adj,train,ent,smooth,flat
antsyn-verb-train-492-O,0,1,verb,train,ent,shine,fall
antsyn-noun-train-916-O,0,2,noun,train,con,increase,drop
antsyn-noun-train-2300-O,0,3,noun,train,con,decrease,rise
antsyn-adj-test-405-O,0,4,adj,test,ent,nautical,maritime
antsyn-adj-train-5183-O,0,5,adj,train,con,rare,ordinary
antsyn-adj-train-2207-O,0,6,adj,train,con,neutral,aligned
antsyn-verb-train-1339-O,0,7,verb,train,con,free,jam
antsyn-noun-train-1114-O,0,8,noun,train,con,pleasure,pain
antsyn-verb-train-2038-O,0,9,verb,train,con,protect,harass
antsyn-verb-test-425-O,0,0,verb,test,ent,foreclose,stop
antsyn-noun-train-1945-O,0,1,noun,train,con,package,hardware
antsyn-verb-train-1950-O,0,2,verb,train,ent,decline,bend
antsyn-verb-train-1674-O,0,3,verb,train,ent,sort,fit
antsyn-verb-val-123-O,0,4,verb,val,con,behave,misbehave
antsyn-adj-train-1425-O,0,5,adj,train,ent,beautiful,graceful
antsyn-noun-train-1846-O,0,6,noun,train,con,fall,ascension
antsyn-verb-train-2528-O,0,7,verb,train,ent,defend,forbid
antsyn-noun-test-197-O,0,8,noun,test,con,ebb,flood
antsyn-adj-train-2449-O,0,9,adj,train,con,ignorant,informed
antsyn-noun-test-408-O,0,0,noun,test,ent,theme,topic
antsyn-verb-train-1299-O,0,1,verb,train,con,disinfect,infect
antsyn-noun-train-1775-O,0,2,noun,train,con,constant,variable
antsyn-noun-train-745-O,0,3,noun,train,ent,balm,salve
antsyn-adj-train-2720-O,0,4,adj,train,ent,adjacent,near
antsyn-verb-train-1257-O,0,5,verb,train,con,feature,lack
antsyn-noun-val-81-O,0,6,noun,val,con,medulla,cortex
antsyn-noun-val-168-O,0,7,noun,val,con,start,stop
antsyn-noun-train-1677-O,0,8,noun,train,ent,controlling,order
antsyn-adj-train-1305-O,0,9,adj,train,ent,disgraceful,shameful
antsyn-adj-train-2994-O,0,0,adj,train,con,antagonistic,synergistic
antsyn-verb-train-500-O,0,1,verb,train,con,freeze,release
antsyn-noun-test-490-O,0,2,noun,test,ent,distribution,arrangement
antsyn-verb-train-2236-O,0,3,verb,train,ent,lumber,move
antsyn-verb-train-386-O,0,4,verb,train,con,upgrade,break
antsyn-noun-train-2206-O,0,5,noun,train,con,stabile,mobile
antsyn-noun-test-264-O,0,6,noun,test,con,atonality,key
antsyn-adj-train-2748-O,0,7,adj,train,con,violent,natural
antsyn-verb-train-2043-O,0,8,verb,train,ent,perpetrate,commit
antsyn-adj-train-1365-O,0,9,adj,train,con,separate,connected
antsyn-adj-test-1566-O,0,0,adj,test,con,excellent,bad
antsyn-adj-val-33-O,0,1,adj,val,con,separate,integrated
antsyn-noun-train-1524-O,0,2,noun,train,ent,opulence,wealth
antsyn-adj-train-3368-O,0,3,adj,train,con,mesic,xeric
antsyn-adj-train-5381-O,0,4,adj,train,ent,high,honorable
antsyn-adj-test-557-O,0,5,adj,test,ent,accustomed,usual
antsyn-adj-test-1705-O,0,6,adj,test,ent,pleasing,delightful
antsyn-adj-train-1160-O,0,7,adj,train,ent,consecutive,straight
antsyn-adj-test-1426-O,0,8,adj,test,con,perennial,biennial
antsyn-adj-train-4433-O,0,9,adj,train,ent,same,similar
antsyn-adj-train-185-O,0,0,adj,train,con,bright,dull
antsyn-noun-test-637-O,0,1,noun,test,ent,pollack,pollock
antsyn-verb-train-2179-O,0,2,verb,train,con,veto,allow
antsyn-adj-train-3812-O,0,3,adj,train,con,pubescent,hairless
antsyn-noun-train-2135-O,0,4,noun,train,ent,skin,peel
antsyn-adj-train-559-O,0,5,adj,train,con,limited,unlimited
antsyn-noun-test-569-O,0,6,noun,test,ent,thesis,statement
antsyn-noun-test-522-O,0,7,noun,test,con,poet,prosaist
antsyn-verb-val-112-O,0,8,verb,val,con,free,apply
antsyn-adj-train-2017-O,0,9,adj,train,con,magical,natural
antsyn-noun-train-482-O,0,0,noun,train,ent,pass,gap
antsyn-verb-train-2314-O,0,1,verb,train,ent,delay,filibuster
antsyn-adj-train-940-O,0,2,adj,train,ent,dangerous,nasty
antsyn-noun-train-2486-O,0,3,noun,train,con,haw,gee
antsyn-adj-train-2532-O,0,4,adj,train,ent,spiritual,platonic
antsyn-adj-train-4650-O,0,5,adj,train,ent,problematic,uncertain
antsyn-noun-train-2473-O,0,6,noun,train,ent,use,custom
antsyn-adj-train-3695-O,0,7,adj,train,ent,gentle,aristocratic
antsyn-verb-test-267-O,0,8,verb,test,con,lose,keep
antsyn-noun-train-2785-O,0,9,noun,train,con,context,isolation
antsyn-adj-test-1680-O,0,0,adj,test,ent,blue,blueish
antsyn-noun-train-1883-O,0,1,noun,train,con,defeat,victory
antsyn-adj-test-787-O,0,2,adj,test,ent,enough,decent
antsyn-noun-train-370-O,0,3,noun,train,ent,charity,generosity
antsyn-adj-val-157-O,0,4,adj,val,con,extraneous,intrinsic
antsyn-adj-train-2895-O,0,5,adj,train,ent,thick,extreme
antsyn-adj-train-5311-O,0,6,adj,train,con,mechanical,electrical
antsyn-adj-train-705-O,0,7,adj,train,ent,angry,high
antsyn-adj-train-3656-O,0,8,adj,train,ent,offensive,rude
antsyn-noun-train-856-O,0,9,noun,train,ent,cross,traverse
antsyn-noun-train-1588-O,0,0,noun,train,ent,belief,opinion
antsyn-adj-train-1047-O,0,1,adj,train,ent,presumptuous,arrogant
antsyn-verb-train-2461-O,0,2,verb,train,con,specialize,generalize
antsyn-verb-train-2194-O,0,3,verb,train,con,release,confine
antsyn-noun-train-1063-O,0,4,noun,train,ent,reading,recitation
antsyn-verb-train-1256-O,0,5,verb,train,ent,overflow,overwhelm
antsyn-adj-train-5508-O,0,6,adj,train,ent,lovely,beautiful
antsyn-adj-train-3809-O,0,7,adj,train,ent,western,west
antsyn-noun-train-2005-O,0,8,noun,train,ent,ideal,saint
antsyn-verb-test-69-O,0,9,verb,test,ent,ostracize,exclude
antsyn-noun-train-2327-O,0,0,noun,train,ent,rebellion,mutiny
antsyn-adj-train-3873-O,0,1,adj,train,ent,many,numerous
antsyn-verb-val-60-O,0,2,verb,val,con,maximize,minimize
antsyn-adj-val-178-O,0,3,adj,val,ent,envious,jealous
antsyn-noun-train-419-O,0,4,noun,train,con,balance,asymmetry
antsyn-verb-val-14-O,0,5,verb,val,ent,mature,perfect
antsyn-noun-train-2132-O,0,6,noun,train,con,overture,coda
antsyn-adj-train-3633-O,0,7,adj,train,con,simple,compound
antsyn-verb-test-309-O,0,8,verb,test,con,exclude,admit
antsyn-adj-train-214-O,0,9,adj,train,ent,childlike,naive
antsyn-verb-train-392-O,0,0,verb,train,con,wake,sleep
antsyn-verb-test-855-O,0,1,verb,test,con,eliminate,require
antsyn-noun-test-178-O,0,2,noun,test,ent,transition,passing
antsyn-verb-train-881-O,0,3,verb,train,ent,oscillate,vibrate
antsyn-noun-test-446-O,0,4,noun,test,ent,assemblage,convention
antsyn-adj-train-1465-O,0,5,adj,train,ent,galvanic,voltaic
antsyn-noun-test-357-O,0,6,noun,test,con,tolerance,intolerance
antsyn-adj-test-772-O,0,7,adj,test,ent,blunt,short
antsyn-verb-train-2491-O,0,8,verb,train,ent,tame,domesticate
antsyn-adj-val-186-O,0,9,adj,val,ent,strict,close
antsyn-verb-train-1758-O,0,0,verb,train,ent,counsel,consult
antsyn-verb-train-1886-O,0,1,verb,train,ent,place,grade
antsyn-noun-train-423-O,0,2,noun,train,ent,keeping,charge
antsyn-noun-train-2756-O,0,3,noun,train,ent,burning,combustion
antsyn-adj-train-2340-O,0,4,adj,train,ent,general,indefinite
antsyn-noun-train-299-O,0,5,noun,train,ent,drop,fall
antsyn-adj-train-3014-O,0,6,adj,train,con,harsh,fine
antsyn-adj-val-134-O,0,7,adj,val,ent,unreliable,uncertain
antsyn-adj-train-62-O,0,8,adj,train,con,distal,mesial
antsyn-noun-test-224-O,0,9,noun,test,ent,dissolution,solution
antsyn-adj-test-1780-O,0,0,adj,test,con,calm,nervous
antsyn-adj-train-294-O,0,1,adj,train,ent,straight,neat
antsyn-verb-val-46-O,0,2,verb,val,con,sharpen,soften
antsyn-adj-test-237-O,0,3,adj,test,ent,independent,free
antsyn-adj-train-2950-O,0,4,adj,train,ent,nice,pleasing
antsyn-adj-train-4767-O,0,5,adj,train,con,indeterminate,determinate
antsyn-noun-train-1244-O,0,6,noun,train,con,preface,postscript
antsyn-adj-train-3748-O,0,7,adj,train,con,positive,informal
antsyn-adj-train-1353-O,0,8,adj,train,con,solid,bad
antsyn-adj-train-1994-O,0,9,adj,train,con,equal,unequal
antsyn-adj-train-4576-O,0,0,adj,train,con,murky,clear
antsyn-noun-train-291-O,0,1,noun,train,con,lead,deficit
antsyn-noun-test-511-O,0,2,noun,test,con,middle,beginning
antsyn-verb-test-420-O,0,3,verb,test,con,appreciate,depreciate
antsyn-verb-train-1184-O,0,4,verb,train,con,view,model
antsyn-noun-train-2110-O,0,5,noun,train,ent,serpent,snake
antsyn-noun-train-1760-O,0,6,noun,train,con,realty,personalty
antsyn-adj-train-3808-O,0,7,adj,train,con,penal,legal
antsyn-verb-test-626-O,0,8,verb,test,con,synthesize,analyze
antsyn-adj-train-3279-O,0,9,adj,train,con,common,strange
antsyn-noun-test-952-O,0,0,noun,test,ent,animal,fauna
antsyn-adj-test-425-O,0,1,adj,test,ent,prime,first
antsyn-adj-train-2387-O,0,2,adj,train,con,deciduous,evergreen
antsyn-adj-train-805-O,0,3,adj,train,ent,possible,practicable
antsyn-verb-test-654-O,0,4,verb,test,con,sob,laugh
antsyn-adj-train-2123-O,0,5,adj,train,ent,operational,usable
antsyn-adj-train-1431-O,0,6,adj,train,con,salty,fresh
antsyn-adj-test-1571-O,0,7,adj,test,con,impulsive,cautious
antsyn-noun-train-2832-O,0,8,noun,train,con,stadium,arena
antsyn-adj-test-844-O,0,9,adj,test,ent,thin,narrow
antsyn-noun-train-1047-O,0,0,noun,train,con,susceptibility,immunity
antsyn-noun-train-1018-O,0,1,noun,train,con,lateness,earliness
antsyn-verb-train-1076-O,0,2,verb,train,con,proceed,regress
antsyn-noun-train-2109-O,0,3,noun,train,con,grandson,granddaughter
antsyn-adj-train-2014-O,0,4,adj,train,ent,minded,disposed
antsyn-adj-test-1713-O,0,5,adj,test,ent,new,fresh
antsyn-noun-train-1921-O,0,6,noun,train,con,tender,demand
antsyn-noun-test-422-O,0,7,noun,test,con,adductor,abductor
antsyn-adj-train-1363-O,0,8,adj,train,ent,horrific,terrible
antsyn-noun-train-2741-O,0,9,noun,train,con,introvert,extrovert
antsyn-verb-train-2533-O,0,0,verb,train,ent,direct,organize
antsyn-adj-val-250-O,0,1,adj,val,con,overall,net
antsyn-noun-train-2697-O,0,2,noun,train,ent,characterization,portrayal
antsyn-noun-train-2528-O,0,3,noun,train,ent,alias,pseudonym
antsyn-adj-test-959-O,0,4,adj,test,con,smooth,rough
antsyn-adj-train-703-O,0,5,adj,train,con,immature,mature
antsyn-noun-test-651-O,0,6,noun,test,con,outgroup,ingroup
antsyn-verb-test-289-O,0,7,verb,test,ent,average,run
antsyn-verb-test-821-O,0,8,verb,test,ent,warm,fight
antsyn-adj-train-961-O,0,9,adj,train,ent,witty,amusing
antsyn-verb-train-1617-O,0,0,verb,train,con,criticise,praise
antsyn-noun-train-62-O,0,1,noun,train,con,cooperation,contest
antsyn-noun-train-2046-O,0,2,noun,train,ent,country,nation
antsyn-verb-test-851-O,0,3,verb,test,ent,cancel,abrogate
antsyn-adj-train-4749-O,0,4,adj,train,ent,low,simple
antsyn-noun-train-720-O,0,5,noun,train,con,microstructure,macrostructure
antsyn-noun-train-778-O,0,6,noun,train,con,alien,friend
antsyn-adj-test-549-O,0,7,adj,test,con,increased,decreased
antsyn-noun-test-934-O,0,8,noun,test,con,shortage,glut
antsyn-adj-test-1313-O,0,9,adj,test,ent,ripe,good
antsyn-adj-train-3835-O,0,0,adj,train,ent,concise,succinct
antsyn-adj-train-4018-O,0,1,adj,train,con,apolitical,political
antsyn-verb-train-221-O,0,2,verb,train,ent,deform,twist
antsyn-adj-train-871-O,0,3,adj,train,ent,charming,pleasing
antsyn-adj-train-750-O,0,4,adj,train,con,immoral,moral
antsyn-adj-test-1068-O,0,5,adj,test,con,exempt,taxable
antsyn-adj-train-1867-O,0,6,adj,train,con,dense,light
antsyn-noun-train-1509-O,0,7,noun,train,ent,freshman,plebe
antsyn-noun-train-344-O,0,8,noun,train,con,discouragement,encouragement
antsyn-adj-test-1886-O,0,9,adj,test,ent,genitive,possessive
antsyn-adj-train-2240-O,0,0,adj,train,con,undivided,divided
antsyn-adj-train-487-O,0,1,adj,train,ent,liberal,independent
antsyn-noun-train-1235-O,0,2,noun,train,ent,biscuit,hardtack
antsyn-adj-train-3696-O,0,3,adj,train,con,false,constant
antsyn-noun-test-520-O,0,4,noun,test,con,smooth,rough
antsyn-adj-train-955-O,0,5,adj,train,con,lifeless,full
antsyn-noun-train-1814-O,0,6,noun,train,ent,bottle,magnum
antsyn-noun-train-1113-O,0,7,noun,train,ent,poem,heroic
antsyn-verb-test-475-O,0,8,verb,test,ent,aim,propose
antsyn-adj-train-2963-O,0,9,adj,train,con,standard,irregular
antsyn-verb-train-1017-O,0,0,verb,train,ent,plot,plant
antsyn-noun-test-375-O,0,1,noun,test,ent,anglican,english
antsyn-adj-train-387-O,0,2,adj,train,ent,placid,gentle
antsyn-adj-train-2261-O,0,3,adj,train,con,optimistic,pessimistic
antsyn-adj-train-1134-O,0,4,adj,train,con,massive,small
antsyn-verb-val-79-O,0,5,verb,val,con,diminish,increase
antsyn-adj-test-572-O,0,6,adj,test,ent,neat,orderly
antsyn-adj-train-1059-O,0,7,adj,train,ent,essential,pure
antsyn-adj-train-5128-O,0,8,adj,train,con,vascular,avascular
antsyn-verb-train-754-O,0,9,verb,train,con,implement,free
antsyn-adj-train-2204-O,0,0,adj,train,ent,eleventh,11th
antsyn-adj-train-1883-O,0,1,adj,train,ent,captivating,charming
antsyn-adj-train-856-O,0,2,adj,train,con,outboard,inboard
antsyn-adj-train-4988-O,0,3,adj,train,con,heterothallic,homothallic
antsyn-adj-train-1808-O,0,4,adj,train,ent,replete,full
antsyn-adj-train-3245-O,0,5,adj,train,con,oviparous,viviparous
antsyn-adj-test-1485-O,0,6,adj,test,ent,hard,formal
antsyn-adj-train-3380-O,0,7,adj,train,con,solitary,social
antsyn-adj-train-1244-O,0,8,adj,train,ent,median,medial
antsyn-noun-train-2768-O,0,9,noun,train,ent,ornament,grace
antsyn-adj-train-5219-O,0,0,adj,train,con,abrupt,gradual
antsyn-verb-test-356-O,0,1,verb,test,ent,describe,distinguish
antsyn-adj-train-5232-O,0,2,adj,train,ent,rudimentary,initial
antsyn-noun-train-704-O,0,3,noun,train,con,ego,superego
antsyn-adj-test-838-O,0,4,adj,test,ent,audacious,brave
antsyn-adj-test-608-O,0,5,adj,test,ent,magic,magical
antsyn-verb-test-465-O,0,6,verb,test,con,defuse,fuse
antsyn-verb-test-111-O,0,7,verb,test,con,disown,leave
antsyn-noun-train-275-O,0,8,noun,train,ent,substitution,permutation
antsyn-noun-train-2783-O,0,9,noun,train,con,artificial,natural
antsyn-noun-train-1507-O,0,0,noun,train,ent,shine,play
antsyn-adj-test-1647-O,0,1,adj,test,con,cold,alive
antsyn-adj-train-3026-O,0,2,adj,train,con,herbivorous,omnivorous
antsyn-adj-train-2849-O,0,3,adj,train,con,automated,manual
antsyn-noun-train-955-O,0,4,noun,train,con,proliferation,nonproliferation
antsyn-adj-train-2736-O,0,5,adj,train,ent,profane,blasphemous
antsyn-adj-train-2786-O,0,6,adj,train,ent,sectional,local
antsyn-adj-train-1799-O,0,7,adj,train,ent,grave,dignified
antsyn-adj-train-5142-O,0,8,adj,train,ent,foreign,exotic
antsyn-noun-test-105-O,0,9,noun,test,con,new,ancient
antsyn-verb-train-120-O,0,0,verb,train,con,fuse,defuse
antsyn-verb-test-415-O,0,1,verb,test,con,disorganize,organize
antsyn-noun-train-568-O,0,2,noun,train,ent,burr,bur
antsyn-adj-train-5321-O,0,3,adj,train,con,controversial,uncontroversial
antsyn-noun-train-2313-O,0,4,noun,train,con,subjectivism,objectivism
antsyn-adj-val-176-O,0,5,adj,val,con,mechanical,chemical
antsyn-adj-train-4125-O,0,6,adj,train,ent,fertile,rich
antsyn-noun-test-175-O,0,7,noun,test,ent,banner,streamer
antsyn-noun-train-594-O,0,8,noun,train,ent,accomplishment,skill
antsyn-noun-val-97-O,0,9,noun,val,con,unification,separation
antsyn-adj-test-1299-O,0,0,adj,test,ent,plain,natural
antsyn-adj-train-2560-O,0,1,adj,train,con,edible,inedible
antsyn-adj-train-1722-O,0,2,adj,train,ent,crafty,subtle
antsyn-adj-test-941-O,0,3,adj,test,ent,devilish,wicked
antsyn-adj-train-3134-O,0,4,adj,train,con,practical,theoretical
antsyn-noun-train-164-O,0,5,noun,train,ent,mind,head
antsyn-adj-test-1307-O,0,6,adj,test,con,poor,good
antsyn-verb-train-2095-O,0,7,verb,train,ent,sack,clear
antsyn-noun-train-903-O,0,8,noun,train,ent,issue,spring
antsyn-noun-train-143-O,0,9,noun,train,ent,handle,bowl
antsyn-adj-train-3131-O,0,0,adj,train,ent,pragmatic,philosophical
antsyn-adj-test-38-O,0,1,adj,test,con,generous,stingy
antsyn-adj-train-2967-O,0,2,adj,train,ent,natural,accustomed
antsyn-noun-train-2675-O,0,3,noun,train,ent,hog,swine
antsyn-verb-train-688-O,0,4,verb,train,ent,strike,assume
antsyn-verb-test-535-O,0,5,verb,test,con,uncoil,coil
antsyn-noun-test-316-O,0,6,noun,test,con,fluidity,viscosity
antsyn-adj-test-1344-O,0,7,adj,test,con,principal,assistant
antsyn-adj-train-4219-O,0,8,adj,train,con,individual,dependent
antsyn-verb-train-671-O,0,9,verb,train,ent,form,construct
antsyn-adj-train-4970-O,0,0,adj,train,con,baggy,tight
antsyn-noun-train-83-O,0,1,noun,train,con,frog,english
antsyn-adj-train-108-O,0,2,adj,train,con,express,slow
antsyn-adj-train-1663-O,0,3,adj,train,con,intrusive,extrusive
antsyn-adj-test-527-O,0,4,adj,test,con,mild,intense
antsyn-verb-train-2009-O,0,5,verb,train,ent,battle,contend
antsyn-verb-test-338-O,0,6,verb,test,ent,convey,fetch
antsyn-verb-train-1224-O,0,7,verb,train,con,roll,unwind
antsyn-verb-test-62-O,0,8,verb,test,ent,bury,pit
antsyn-adj-train-4077-O,0,9,adj,train,con,uninformative,informative
antsyn-noun-train-289-O,0,0,noun,train,con,levity,gravity
antsyn-verb-train-1692-O,0,1,verb,train,con,extinguish,ignite
antsyn-verb-train-2204-O,0,2,verb,train,ent,constitute,compose
antsyn-noun-test-19-O,0,3,noun,test,ent,smack,slap
antsyn-adj-test-1778-O,0,4,adj,test,ent,potential,likely
antsyn-verb-train-364-O,0,5,verb,train,con,retrieve,forget
antsyn-verb-test-672-O,0,6,verb,test,con,survive,yield
antsyn-noun-train-483-O,0,7,noun,train,con,lawfulness,unlawfulness
antsyn-adj-train-4711-O,0,8,adj,train,con,different,like
antsyn-noun-train-156-O,0,9,noun,train,ent,trouble,annoyance
antsyn-adj-train-1140-O,0,0,adj,train,ent,cruel,sharp
