pairid,split
01090_5#01090_5_6,train
01090_5#01090_5_7,train
01090_5#01090_5_8,train
01100_4#01100_4_1,train
01100_4#01100_4_2,train
01100_4#01100_4_3,train
01100_4#01100_4_4,train
01196_11#01196_11_1,train
01196_11#01196_11_2,train
01196_11#01196_11_3,train
01196_11#01196_11_4,train
01196_11#01196_11_5,train
01196_11#01196_11_6,train
01269_1#01269_1_1,train
01269_1#01269_1_2,train
01269_1#01269_1_3,train
00027_4#00027_4_1,train
00027_4#00027_4_2,train
00027_4#00027_4_3,train
00027_4#00027_4_4,train
00027_4#00027_4_5,train
00067_3#00067_3_1,train
00067_3#00067_3_2,train
00067_3#00067_3_3,train
00067_3#00067_3_4,train
00067_3#00067_3_5,train
00067_3#00067_3_6,train
00067_3#00067_3_7,train
00067_3#00067_3_8,train
00110_4#00110_4_12,train
00110_4#00110_4_13,train
00110_4#00110_4_14,train
00110_4#00110_4_15,train
00110_4#00110_4_16,train
00110_4#00110_4_17,train
00110_4#00110_4_18,train
00110_4#00110_4_19,train
00110_4#00110_4_2,train
00110_4#00110_4_20,train
00110_4#00110_4_21,train
00110_4#00110_4_3,train
00110_4#00110_4_4,train
00110_4#00110_4_5,train
00110_4#00110_4_6,train
00110_4#00110_4_7,train
00110_4#00110_4_8,train
00110_4#00110_4_9,train
00145_8#00145_8_1,train
00145_8#00145_8_2,train
00145_8#00145_8_3,train
00145_8#00145_8_4,train
00145_8#00145_8_5,train
00145_8#00145_8_6,train
00145_8#00145_8_8,train
00163_8#00163_8_1,train
00163_8#00163_8_2,train
00163_8#00163_8_3,train
00197_7#00197_7_1,train
00197_7#00197_7_3,train
00197_7#00197_7_4,train
00197_7#00197_7_5,train
00197_7#00197_7_7,train
00197_7#00197_7_8,train
00197_7#00197_7_9,train
00232_1#00232_1_1,train
00232_1#00232_1_2,train
00232_1#00232_1_3,train
00232_1#00232_1_4,train
00232_1#00232_1_5,train
00267_5#00267_5_1,train
00267_5#00267_5_2,train
00267_5#00267_5_3,train
00267_5#00267_5_4,train
00267_5#00267_5_5,train
00267_5#00267_5_6,train
00289_12#00289_12_1,train
00289_12#00289_12_2,train
00289_12#00289_12_3,train
00289_12#00289_12_4,train
00289_12#00289_12_5,train
00320_5#00320_5_1,train
00320_5#00320_5_2,train
00321_3#00321_3_1,train
00321_3#00321_3_2,train
00321_3#00321_3_3,train
00328_3#00328_3_1,train
00328_3#00328_3_2,train
00328_3#00328_3_3,train
00328_3#00328_3_4,train
00328_3#00328_3_5,train
00328_3#00328_3_6,train
00328_3#00328_3_7,train
00328_3#00328_3_8,train
00328_3#00328_3_9,train
00399_1#00399_1_1,train
00399_1#00399_1_2,train
00399_1#00399_1_3,train
00410_2#00410_2_1,train
00410_2#00410_2_2,train
00410_2#00410_2_3,train
00410_2#00410_2_4,train
00449_7#00449_7_1,train
00449_7#00449_7_2,train
00449_7#00449_7_3,train
00449_7#00449_7_4,train
00449_7#00449_7_5,train
00449_7#00449_7_6,train
00549_5#00549_5_1,train
00549_5#00549_5_2,train
00549_5#00549_5_3,train
00549_5#00549_5_4,train
00549_5#00549_5_5,train
00549_5#00549_5_6,train
00588_6#00588_6_1,train
00588_6#00588_6_2,train
00588_6#00588_6_3,train
00588_6#00588_6_4,train
00588_6#00588_6_5,train
00588_6#00588_6_6,train
00588_6#00588_6_7,train
00634_5#00634_5_1,train
00634_5#00634_5_10,train
00634_5#00634_5_11,train
00634_5#00634_5_2,train
00634_5#00634_5_3,train
00634_5#00634_5_4,train
00634_5#00634_5_5,train
00634_5#00634_5_6,train
00634_5#00634_5_7,train
00634_5#00634_5_8,train
00634_5#00634_5_9,train
00637_2#00637_2_1,train
00637_2#00637_2_2,train
00637_2#00637_2_3,train
00683_1#00683_1_1,train
00683_1#00683_1_2,train
00683_1#00683_1_3,train
00683_1#00683_1_4,train
00683_1#00683_1_5,train
00683_1#00683_1_6,train
00683_1#00683_1_7,train
00683_1#00683_1_8,train
00785_5#00785_5_1,train
00785_5#00785_5_2,train
00785_5#00785_5_3,train
00800_8#00800_8_1,train
00800_8#00800_8_12,train
00800_8#00800_8_13,train
00800_8#00800_8_16,train
00800_8#00800_8_2,train
00800_8#00800_8_3,train
00800_8#00800_8_4,train
00893_4#00893_4_1,train
00893_4#00893_4_2,train
00893_4#00893_4_3,train
00893_4#00893_4_4,train
00893_4#00893_4_5,train
00893_4#00893_4_6,train
00893_4#00893_4_7,train
00966_4#00966_4_1,train
00966_4#00966_4_2,train
00966_4#00966_4_3,train
00999_4#00999_4_1,train
00999_4#00999_4_2,train
00999_4#00999_4_3,train
01021_7#01021_7_1,train
01021_7#01021_7_2,train
01021_7#01021_7_3,train
01021_7#01021_7_4,train
01021_7#01021_7_5,train
01021_7#01021_7_6,train
01021_7#01021_7_7,train
01021_7#01021_7_8,train
01021_7#01021_7_9,train
01039_11#01039_11_1,train
01039_11#01039_11_10,train
01039_11#01039_11_11,train
01039_11#01039_11_12,train
01039_11#01039_11_13,train
01039_11#01039_11_14,train
01039_11#01039_11_15,train
01039_11#01039_11_16,train
01039_11#01039_11_17,train
01039_11#01039_11_2,train
01039_11#01039_11_3,train
01039_11#01039_11_4,train
01039_11#01039_11_5,train
01039_11#01039_11_6,train
01039_11#01039_11_7,train
01039_11#01039_11_8,train
01039_11#01039_11_9,train
01039_1#01039_1_1,train
01039_1#01039_1_2,train
01039_1#01039_1_3,train
01039_1#01039_1_4,train
01039_1#01039_1_5,train
01039_1#01039_1_6,train
01039_1#01039_1_7,train
01143_2#01143_2_1,train
01143_2#01143_2_2,train
01143_2#01143_2_3,train
01177_1#01177_1_1,train
01177_1#01177_1_2,train
01177_1#01177_1_5,train
01183_3#01183_3_1,train
01183_3#01183_3_2,train
01183_3#01183_3_3,train
01268_1#01268_1_1,train
01268_1#01268_1_3,train
01268_1#01268_1_4,train
00015_8#00015_8_1,train
00015_8#00015_8_2,train
00015_8#00015_8_3,train
00015_8#00015_8_4,train
00015_8#00015_8_5,train
00015_8#00015_8_6,train
00015_8#00015_8_7,train
00042_8#00042_8_1,train
00042_8#00042_8_2,train
00042_8#00042_8_3,train
00042_8#00042_8_4,train
00042_8#00042_8_5,train
00042_8#00042_8_6,train
00042_8#00042_8_7,train
00042_8#00042_8_8,train
00046_4#00046_4_1,train
00046_4#00046_4_2,train
00046_4#00046_4_3,train
00046_4#00046_4_4,train
00046_4#00046_4_5,train
00046_4#00046_4_6,train
00046_4#00046_4_7,train
00067_6#00067_6_1,train
00067_6#00067_6_2,train
00067_6#00067_6_3,train
00067_6#00067_6_4,train
00067_6#00067_6_5,train
00067_6#00067_6_6,train
00067_6#00067_6_7,train
00082_2#00082_2_1,train
00082_2#00082_2_2,train
00082_2#00082_2_3,train
00082_2#00082_2_4,train
00145_5#00145_5_1,train
00145_5#00145_5_11,train
00145_5#00145_5_13,train
00145_5#00145_5_14,train
00145_5#00145_5_16,train
00145_5#00145_5_18,train
00145_5#00145_5_2,train
00145_5#00145_5_20,train
00145_5#00145_5_21,train
00145_5#00145_5_22,train
00145_5#00145_5_4,train
00145_5#00145_5_5,train
00145_5#00145_5_6,train
00145_5#00145_5_7,train
00145_5#00145_5_8,train
00145_5#00145_5_9,train
00149_1#00149_1_1,train
00149_1#00149_1_2,train
00149_1#00149_1_3,train
00154_4#00154_4_1,train
00154_4#00154_4_2,train
00154_4#00154_4_3,train
00164_8#00164_8_1,train
00164_8#00164_8_2,train
00164_8#00164_8_3,train
00164_8#00164_8_4,train
00164_8#00164_8_5,train
00164_8#00164_8_6,train
00201_8#00201_8_1,train
00201_8#00201_8_2,train
00201_8#00201_8_3,train
00201_8#00201_8_4,train
00202_7#00202_7_1,train
00202_7#00202_7_2,train
00202_7#00202_7_3,train
00202_7#00202_7_4,train
00202_7#00202_7_5,train
00202_7#00202_7_6,train
00216_1#00216_1_1,train
00216_1#00216_1_2,train
00216_1#00216_1_3,train
00216_1#00216_1_4,train
00216_1#00216_1_5,train
00274_4#00274_4_1,train
00274_4#00274_4_2,train
00274_4#00274_4_3,train
00285_15#00285_15_1,train
00285_15#00285_15_2,train
00285_15#00285_15_3,train
00285_15#00285_15_4,train
00285_15#00285_15_5,train
00285_15#00285_15_6,train
00285_15#00285_15_7,train
00285_15#00285_15_8,train
00285_15#00285_15_9,train
00301_5#00301_5_1,train
00301_5#00301_5_10,train
00301_5#00301_5_2,train
00301_5#00301_5_3,train
00301_5#00301_5_4,train
00301_5#00301_5_5,train
00301_5#00301_5_6,train
00301_5#00301_5_8,train
00301_5#00301_5_9,train
00320_5#00320_5_3,train
00320_5#00320_5_4,train
00320_5#00320_5_5,train
00320_5#00320_5_6,train
00320_5#00320_5_7,train
00320_5#00320_5_8,train
00330_3#00330_3_11,train
00330_3#00330_3_12,train
00330_3#00330_3_3,train
00330_3#00330_3_5,train
00330_6#00330_6_12,train
00330_6#00330_6_13,train
00330_6#00330_6_14,train
00330_6#00330_6_15,train
00330_6#00330_6_4,train
00330_6#00330_6_5,train
00330_6#00330_6_9,train
00429_4#00429_4_1,train
00429_4#00429_4_2,train
00429_4#00429_4_3,train
00429_4#00429_4_4,train
00437_2#00437_2_1,train
00437_2#00437_2_2,train
00437_2#00437_2_3,train
00437_2#00437_2_4,train
00437_2#00437_2_5,train
00549_17#00549_17_1,train
00549_17#00549_17_2,train
00549_17#00549_17_3,train
00549_17#00549_17_4,train
00549_17#00549_17_5,train
00549_17#00549_17_6,train
00549_17#00549_17_7,train
00549_17#00549_17_8,train
00584_11#00584_11_1,train
00584_11#00584_11_2,train
00584_11#00584_11_3,train
00613_9#00613_9_1,train
00613_9#00613_9_2,train
00613_9#00613_9_3,train
00613_9#00613_9_4,train
00613_9#00613_9_5,train
00613_9#00613_9_6,train
00613_9#00613_9_7,train
00613_9#00613_9_8,train
00635_11#00635_11_1,train
00635_11#00635_11_2,train
00635_11#00635_11_3,train
00635_11#00635_11_4,train
00635_11#00635_11_5,train
00699_5#00699_5_1,train
00699_5#00699_5_10,train
00699_5#00699_5_11,train
00699_5#00699_5_2,train
00699_5#00699_5_3,train
00699_5#00699_5_5,train
00699_5#00699_5_6,train
00699_5#00699_5_7,train
00699_5#00699_5_8,train
00699_5#00699_5_9,train
00893_2#00893_2_1,train
00893_2#00893_2_2,train
00893_2#00893_2_3,train
00893_2#00893_2_4,train
00893_2#00893_2_5,train
00893_2#00893_2_6,train
00893_2#00893_2_7,train
00893_2#00893_2_8,train
00893_2#00893_2_9,train
00909_3#00909_3_1,train
00909_3#00909_3_2,train
00909_3#00909_3_3,train
00961_1#00961_1_1,train
00961_1#00961_1_2,train
00961_1#00961_1_3,train
00961_1#00961_1_4,train
00961_1#00961_1_5,train
00961_1#00961_1_6,train
00961_1#00961_1_7,train
00961_1#00961_1_8,train
00972_1#00972_1_1,train
00972_1#00972_1_2,train
00972_1#00972_1_4,train
01039_7#01039_7_1,train
01039_7#01039_7_2,train
01039_7#01039_7_3,train
01039_7#01039_7_4,train
01039_7#01039_7_5,train
01039_7#01039_7_6,train
01039_7#01039_7_7,train
01039_7#01039_7_8,train
01069_5#01069_5_1,train
01069_5#01069_5_2,train
01069_5#01069_5_3,train
01069_5#01069_5_4,train
01069_5#01069_5_5,train
01069_5#01069_5_6,train
01122_11#01122_11_1,train
01122_11#01122_11_2,train
01122_11#01122_11_3,train
01218_3#01218_3_1,train
01218_3#01218_3_2,train
01218_3#01218_3_3,train
01218_3#01218_3_4,train
01218_3#01218_3_5,train
01218_3#01218_3_6,train
00034_2#00034_2_1,train
00034_2#00034_2_2,train
00034_2#00034_2_3,train
00034_2#00034_2_4,train
00034_2#00034_2_5,train
00034_2#00034_2_6,train
00149_6#00149_6_1,train
00149_6#00149_6_2,train
00149_6#00149_6_3,train
00154_4#00154_4_4,train
00154_4#00154_4_5,train
00154_4#00154_4_6,train
00154_4#00154_4_7,train
00154_4#00154_4_8,train
00163_2#00163_2_1,train
00163_2#00163_2_10,train
00163_2#00163_2_11,train
00163_2#00163_2_12,train
00163_2#00163_2_13,train
00163_2#00163_2_14,train
00163_2#00163_2_2,train
00163_2#00163_2_3,train
00163_2#00163_2_4,train
00163_2#00163_2_5,train
00163_2#00163_2_6,train
00163_2#00163_2_7,train
00163_2#00163_2_8,train
00163_2#00163_2_9,train
00163_4#00163_4_1,train
00163_4#00163_4_10,train
00163_4#00163_4_11,train
00163_4#00163_4_12,train
00163_4#00163_4_13,train
00163_4#00163_4_14,train
00163_4#00163_4_2,train
00163_4#00163_4_3,train
00163_4#00163_4_4,train
00163_4#00163_4_5,train
00163_4#00163_4_6,train
00163_4#00163_4_7,train
00163_4#00163_4_8,train
00163_4#00163_4_9,train
00202_1#00202_1_1,train
00202_1#00202_1_10,train
00202_1#00202_1_11,train
00202_1#00202_1_12,train
00202_1#00202_1_13,train
00202_1#00202_1_14,train
00202_1#00202_1_15,train
00202_1#00202_1_2,train
00202_1#00202_1_3,train
00202_1#00202_1_4,train
00202_1#00202_1_5,train
00202_1#00202_1_6,train
00202_1#00202_1_7,train
00202_1#00202_1_8,train
00202_1#00202_1_9,train
00202_8#00202_8_1,train
00202_8#00202_8_2,train
00202_8#00202_8_3,train
00202_8#00202_8_4,train
00202_8#00202_8_5,train
00202_8#00202_8_6,train
00289_11#00289_11_1,train
00289_11#00289_11_2,train
00289_11#00289_11_3,train
00289_11#00289_11_4,train
00289_11#00289_11_5,train
00289_13#00289_13_1,train
00289_13#00289_13_2,train
00289_13#00289_13_3,train
00344_13#00344_13_1,train
00344_13#00344_13_2,train
00344_13#00344_13_3,train
00344_13#00344_13_4,train
00414_6#00414_6_1,train
00414_6#00414_6_10,train
00414_6#00414_6_11,train
00414_6#00414_6_12,train
00414_6#00414_6_2,train
00414_6#00414_6_3,train
00414_6#00414_6_4,train
00414_6#00414_6_5,train
00414_6#00414_6_6,train
00414_6#00414_6_7,train
00414_6#00414_6_8,train
00414_6#00414_6_9,train
00443_1#00443_1_3,train
00443_1#00443_1_4,train
00443_1#00443_1_5,train
00447_10#00447_10_1,train
00447_10#00447_10_2,train
00447_10#00447_10_3,train
00923_6#00923_6_10,train
00923_6#00923_6_11,train
00923_6#00923_6_12,train
00923_6#00923_6_2,train
00923_6#00923_6_4,train
00923_6#00923_6_5,train
00923_6#00923_6_8,train
00970_12#00970_12_1,train
00970_12#00970_12_10,train
00970_12#00970_12_11,train
00970_12#00970_12_12,train
00970_12#00970_12_13,train
00970_12#00970_12_14,train
00970_12#00970_12_15,train
00970_12#00970_12_16,train
00970_12#00970_12_17,train
00970_12#00970_12_2,train
00970_12#00970_12_3,train
00970_12#00970_12_4,train
00970_12#00970_12_5,train
00970_12#00970_12_6,train
00970_12#00970_12_7,train
00970_12#00970_12_8,train
00970_12#00970_12_9,train
00970_4#00970_4_1,train
00970_4#00970_4_11,train
00970_4#00970_4_12,train
00970_4#00970_4_13,train
00970_4#00970_4_14,train
00970_4#00970_4_15,train
00970_4#00970_4_16,train
00970_4#00970_4_17,train
00970_4#00970_4_18,train
00970_4#00970_4_19,train
00970_4#00970_4_2,train
00970_4#00970_4_20,train
00970_4#00970_4_21,train
00970_4#00970_4_22,train
00970_4#00970_4_3,train
00970_4#00970_4_4,train
00970_4#00970_4_5,train
00970_4#00970_4_6,train
00970_4#00970_4_7,train
00970_4#00970_4_8,train
00970_4#00970_4_9,train
01039_12#01039_12_1,train
01039_12#01039_12_2,train
01039_12#01039_12_3,train
01051_1#01051_1_1,train
01051_1#01051_1_2,train
01051_1#01051_1_3,train
01051_1#01051_1_4,train
01051_1#01051_1_5,train
01146_5#01146_5_10,train
01146_5#01146_5_11,train
01146_5#01146_5_2,train
01165_1#01165_1_1,train
01165_1#01165_1_2,train
01165_1#01165_1_3,train
01165_1#01165_1_4,train
01165_1#01165_1_5,train
01165_1#01165_1_6,train
01179_4#01179_4_1,train
01179_4#01179_4_2,train
01179_4#01179_4_3,train
00042_2#00042_2_1,train
00042_2#00042_2_10,train
00042_2#00042_2_11,train
00042_2#00042_2_12,train
00042_2#00042_2_2,train
00042_2#00042_2_3,train
00042_2#00042_2_4,train
00042_2#00042_2_5,train
00042_2#00042_2_6,train
00042_2#00042_2_7,train
00042_2#00042_2_8,train
00042_2#00042_2_9,train
00081_3#00081_3_1,train
00081_3#00081_3_2,train
00081_3#00081_3_3,train
00082_1#00082_1_1,train
00082_1#00082_1_2,train
00082_1#00082_1_3,train
00082_1#00082_1_4,train
00082_1#00082_1_5,train
00176_4#00176_4_1,train
00176_4#00176_4_2,train
00176_4#00176_4_3,train
00176_4#00176_4_4,train
00195_6#00195_6_1,train
00195_6#00195_6_2,train
00195_6#00195_6_3,train
00195_6#00195_6_4,train
00195_6#00195_6_5,train
00267_6#00267_6_1,train
00267_6#00267_6_2,train
00267_6#00267_6_3,train
00267_6#00267_6_4,train
00267_6#00267_6_5,train
00267_6#00267_6_6,train
00267_6#00267_6_7,train
00280_5#00280_5_1,train
00280_5#00280_5_2,train
00280_5#00280_5_3,train
00280_5#00280_5_4,train
00325_1#00325_1_1,train
00325_1#00325_1_2,train
00325_1#00325_1_3,train
00352_8#00352_8_1,train
00352_8#00352_8_2,train
00352_8#00352_8_3,train
00352_8#00352_8_4,train
00352_8#00352_8_5,train
00449_6#00449_6_1,train
00449_6#00449_6_10,train
00449_6#00449_6_2,train
00449_6#00449_6_4,train
00449_6#00449_6_5,train
00449_6#00449_6_7,train
00449_6#00449_6_8,train
00479_14#00479_14_1,train
00479_14#00479_14_2,train
00479_14#00479_14_3,train
00508_3#00508_3_1,train
00508_3#00508_3_2,train
00508_3#00508_3_3,train
00517_8#00517_8_1,train
00517_8#00517_8_2,train
00517_8#00517_8_3,train
00517_8#00517_8_4,train
00549_4#00549_4_1,train
00549_4#00549_4_2,train
00549_4#00549_4_3,train
00549_4#00549_4_4,train
00549_4#00549_4_5,train
00584_2#00584_2_1,train
00584_2#00584_2_2,train
00584_2#00584_2_3,train
00635_3#00635_3_1,train
00635_3#00635_3_2,train
00635_3#00635_3_3,train
00635_3#00635_3_4,train
00635_3#00635_3_5,train
00635_6#00635_6_1,train
00635_6#00635_6_2,train
00635_6#00635_6_3,train
00635_6#00635_6_4,train
00660_4#00660_4_1,train
00660_4#00660_4_10,train
00660_4#00660_4_11,train
00660_4#00660_4_12,train
00660_4#00660_4_13,train
00660_4#00660_4_14,train
00660_4#00660_4_15,train
00660_4#00660_4_16,train
00660_4#00660_4_17,train
00660_4#00660_4_18,train
00660_4#00660_4_19,train
00660_4#00660_4_2,train
00660_4#00660_4_20,train
00660_4#00660_4_3,train
00660_4#00660_4_4,train
00660_4#00660_4_5,train
00660_4#00660_4_6,train
00660_4#00660_4_7,train
00660_4#00660_4_8,train
00660_4#00660_4_9,train
00709_3#00709_3_1,train
00709_3#00709_3_2,train
00709_3#00709_3_3,train
00709_3#00709_3_4,train
00709_3#00709_3_5,train
00709_3#00709_3_6,train
00722_1#00722_1_1,train
00722_1#00722_1_10,train
00722_1#00722_1_11,train
00722_1#00722_1_12,train
00722_1#00722_1_13,train
00722_1#00722_1_14,train
00722_1#00722_1_15,train
00722_1#00722_1_16,train
00722_1#00722_1_17,train
00722_1#00722_1_18,train
00722_1#00722_1_19,train
00722_1#00722_1_2,train
00722_1#00722_1_20,train
00722_1#00722_1_3,train
00722_1#00722_1_4,train
00722_1#00722_1_5,train
00722_1#00722_1_6,train
00722_1#00722_1_7,train
00722_1#00722_1_8,train
00722_1#00722_1_9,train
00810_7#00810_7_1,train
00810_7#00810_7_10,train
00810_7#00810_7_11,train
00810_7#00810_7_2,train
00810_7#00810_7_3,train
00810_7#00810_7_4,train
00810_7#00810_7_5,train
00810_7#00810_7_6,train
00810_7#00810_7_7,train
00810_7#00810_7_8,train
00860_2#00860_2_1,train
00860_2#00860_2_2,train
00860_2#00860_2_3,train
00860_2#00860_2_4,train
00889_28#00889_28_1,train
00889_28#00889_28_2,train
00889_28#00889_28_5,train
00889_28#00889_28_6,train
00889_28#00889_28_7,train
00889_28#00889_28_8,train
00889_28#00889_28_9,train
00948_6#00948_6_1,train
00948_6#00948_6_2,train
00948_6#00948_6_3,train
00948_6#00948_6_4,train
00948_6#00948_6_6,train
00970_11#00970_11_1,train
00970_11#00970_11_10,train
00970_11#00970_11_11,train
00970_11#00970_11_12,train
00970_11#00970_11_13,train
00970_11#00970_11_14,train
00970_11#00970_11_15,train
00970_11#00970_11_16,train
00970_11#00970_11_17,train
00970_11#00970_11_18,train
00970_11#00970_11_19,train
00970_11#00970_11_2,train
00970_11#00970_11_3,train
00970_11#00970_11_4,train
00970_11#00970_11_5,train
00970_11#00970_11_6,train
00970_11#00970_11_7,train
00970_11#00970_11_8,train
00970_11#00970_11_9,train
01130_1#01130_1_1,train
01130_1#01130_1_2,train
01130_1#01130_1_3,train
01146_5#01146_5_3,train
01146_5#01146_5_5,train
01146_5#01146_5_6,train
01146_5#01146_5_7,train
01146_5#01146_5_9,train
01174_15#01174_15_1,train
01174_15#01174_15_2,train
01174_15#01174_15_3,train
01174_15#01174_15_4,train
01174_15#01174_15_5,train
01174_15#01174_15_6,train
01174_15#01174_15_7,train
01174_15#01174_15_8,train
01174_15#01174_15_9,train
01236_4#01236_4_1,train
01236_4#01236_4_2,train
01236_4#01236_4_3,train
01236_4#01236_4_4,train
01236_4#01236_4_5,train
01236_4#01236_4_6,train
01236_4#01236_4_7,train
01236_4#01236_4_8,train
01236_4#01236_4_9,train
