pairid,argid,propid_to,propid_from,text_to,text_from,relation,causal_3_cause,causal_3_obstruct
00166_2#00166_2_5,00166,00166_2,00166_2_5,Hydrogen vehicles should be a major part of strategies to fight global warming.,Hydrogen fuel cell containers are weak/dangerous at present.,-1,0.9678154587745667,0.0010487582767382264
00198_1#00198_1_1,00198,00198_1,00198_1_1,Fish farming should be banned or severely restricted. It should not be encouraged.,Fish feel pain and should not be made to suffer,1,0.47011348605155945,0.012050062417984009
00322_1#00322_1_4,00322,00322_1,00322_1_4,The American War on Drugs is succeeding and it should not be abandoned.,War on Drugs cannot be won; drugs will always exist,-1,0.00017333349387627095,1.696647086646408e-05
00387_10#00387_10_7,00387,00387_10,00387_10_7,Hydrogen vehicles should be a major part of strategies to fight global warming.,Hydrogen has more energy per weight than any other fuel.,1,0.9943526983261108,0.00023637332196813077
00402_18#00402_18_1,00402,00402_18,00402_18_1,You should belong to the Democratic rather than Republican party.,Reps see economic factors more important than race in affirm action.,-1,0.00022195655037648976,7.391184772131965e-05
00513_2#00513_2_2,00513,00513_2,00513_2_2,Countries should place some limitations on foreign investments.,Any cap may be subject to challenge or reciprocation by other countries.,-1,0.001359335146844387,1.435119156667497e-05
00555_2#00555_2_1,00555,00555_2,00555_2_1,Companies should be allowed to do business with human rights violators.,Providing funds for human rights abusers in unethical.,1,0.9998916387557983,3.7109170079929754e-05
00713_4#00713_4_3,00713,00713_4,00713_4_3,"We should have regular ""Earth Hours"" and they should become compulsory.",Modern social trends are shifting towards looking after the environment.,1,0.0738559290766716,0.002149977721273899
00744_3#00744_3_3,00744,00744_3,00744_3_3,Governments should introduce identity cards and require each citizen to carry one.,Identity cards will do nothing to cut crime and illegal immigration:,-1,0.0001184160792035982,2.5116290998994373e-05
01171_1#01171_1_3,01171,01171_1,01171_1_3,UN Annex I aid should be increased for developing country adaptation to climate change.,Developed states did not know about warming; no debt,-1,0.9870346188545227,0.00034926863736473024
01236_3#01236_3_2,01236,01236_3,01236_3_2,Birthright citizenship should be granted to children of illegal immigrants.,Birthright citizenship exacerbates dilemmas around illegal immigration.,-1,0.0007723062299191952,7.256490789586678e-06
00155_6#00155_6_12,00155,00155_6,00155_6_12,Bush tax cuts for the wealthy should expire in 2010.,Expiring Bush tax cuts for wealthy will cut billions from deficit,1,0.0039017063099890947,2.628506626933813e-05
00155_6#00155_6_8,00155,00155_6,00155_6_8,Bush tax cuts for the wealthy should expire in 2010.,Republican desire to extend tax cuts contradicts deficit-cutting goals,1,0.0007061333162710071,3.901262243743986e-05
00160_2#00160_2_3,00160,00160_2,00160_2_3,Unemployed people should be made to work for their welfare money.,People would actually rather not be unemployed and dependent on the state:,-1,0.002372277667745948,3.8040128856664523e-05
00253_4#00253_4_1,00253,00253_4,00253_4_1,ICC is good. The US and other countries should join the ICC.,ICC is the best tool for fighting genocide and war crimes,1,0.007134975865483284,0.00028202077373862267
00253_4#00253_4_2,00253,00253_4,00253_4_2,ICC is good. The US and other countries should join the ICC.,Deterrence theory untenable; ICC will not deter,-1,0.00010750564251793548,1.368988068861654e-05
00253_4#00253_4_7,00253,00253_4,00253_4_7,ICC is good. The US and other countries should join the ICC.,ICC and rule of law help deter war crimes and genocide,1,0.1466582715511322,8.444664854323491e-05
00549_13#00549_13_3,00549,00549_13,00549_13_3,The United Kingdom should hand over the Falkland Islands to Argentina.,British occupation of Malvinas Islands perpetuates colonialism,1,0.9992319345474243,0.00031343649607151747
01247_4#01247_4_4,01247,01247_4,01247_4_4,People serving prison sentences should be permitted to vote in elections.,A right to vote hardly diminishes a prisoners sentence.,1,0.3047732412815094,0.0001578019291628152
00168_6#00168_6_1,00168,00168_6,00168_6_1,"Coca leaf growth, product-development, and chewing should be legal.",Coca is chewed by millions; ban is just impossible.,1,0.0022013646084815264,4.459861520444974e-05
00168_6#00168_6_11,00168,00168_6,00168_6_11,"Coca leaf growth, product-development, and chewing should be legal.",Coca production can be monitored/limited to hedge cocaine.,1,0.7203871607780457,0.0003226696280762553
00168_6#00168_6_14,00168,00168_6,00168_6_14,"Coca leaf growth, product-development, and chewing should be legal.","Coca yes, cocaine no is a workable policy.",1,0.0007057245820760727,2.2564863684237935e-05
00168_6#00168_6_3,00168,00168_6,00168_6_3,"Coca leaf growth, product-development, and chewing should be legal.","Cocaine producers, not coca producers, should be targeted.",1,0.13130125403404236,6.038961873855442e-05
00168_6#00168_6_5,00168,00168_6,00168_6_5,"Coca leaf growth, product-development, and chewing should be legal.","If coca legal, farmers will change from illegal cocaine.",1,0.7925365567207336,0.0004818120214622468
00168_6#00168_6_9,00168,00168_6,00168_6_9,"Coca leaf growth, product-development, and chewing should be legal.",Wrong to ban local coca to prevent foreign cocaine consumption.,1,0.7013111114501953,0.011976588517427444
00171_3#00171_3_3,00171,00171_3,00171_3_3,The Palestinians do have the right to return.,Arabs instigated 1948/1967 wars; no Pal. right of return.,-1,0.9755547642707825,0.0007703669252805412
00201_7#00201_7_1,00201,00201_7,00201_7_1,Everyone should have to carry a national identity card.,Ones identity should not be linked to access keys such as a drivers license.,1,0.30772385001182556,0.028764987364411354
00558_1#00558_1_2,00558,00558_1,00558_1_2,The ground zero mosque should be allowed. It is acceptable.,Mosque is not new in lower Manhattan; it is simply moving.,1,0.0030931218061596155,2.8035568902851082e-05
00582_5#00582_5_4,00582,00582_5,00582_5_4,It is sensible to protect celebrities with a personal safety zone.,The paparazzi constantly invade the privacy of celebrities for photos.,1,0.9894679188728333,0.00033474122756160796
00613_5#00613_5_1,00613,00613_5,00613_5_1,This House believes that countries should ban the import of goods produced by child labor.,Child workers and adults compete directly for jobs.,1,0.001472629839554429,2.1303883841028437e-05
00613_5#00613_5_14,00613,00613_5,00613_5_14,This House believes that countries should ban the import of goods produced by child labor.,Consumer power has proven highly effective in the past,1,9.716096246847883e-05,8.702975901542231e-05
00680_10#00680_10_1,00680,00680_10,00680_10_1,Nato should continue to expand into East Europe and possible beyond.,NATO is in an existential crisis in Afghanistan so should not expand,-1,0.9844457507133484,0.0005033264169469476
00245_2#00245_2_11,00245,00245_2,00245_2_11,The US Guantanamo Bay detention center is justified. It should not be closed.,Difficulty closing Guantanamo is fault of Bush for creating it,1,0.004899957217276096,0.0019048098474740982
00245_2#00245_2_12,00245,00245_2,00245_2_12,The US Guantanamo Bay detention center is justified. It should not be closed.,Guantanamo was wrongly created to avoid US law and courts,1,0.9874181747436523,9.851887443801388e-05
00245_2#00245_2_6,00245,00245_2,00245_2_6,The US Guantanamo Bay detention center is justified. It should not be closed.,Evidence against terrorists is not always valid in civilian courts,-1,0.00032322571496479213,5.693098501069471e-05
00267_7#00267_7_1,00267,00267_7,00267_7_1,The Obama administration should escalate the War in Afghanistan in 2009 and 2010.,Defeat in Afghanistan would embolden terrorists globally,1,0.11916700750589371,6.825033051427454e-05
00390_4#00390_4_5,00390,00390_4,00390_4_5,A police force should be routinely armed.,Arming the police delegitimises their role as community standard bearers.,-1,0.0045523252338171005,3.826804822892882e-05
00497_9#00497_9_15,00497,00497_9,00497_9_15,Marriage to more than one person should be legal.,Polygamous women can scrutinize married men in action before marrying,1,0.020164180546998978,0.006309807766228914
00497_9#00497_9_19,00497,00497_9,00497_9_19,Marriage to more than one person should be legal.,"Polygamous women can choose the right husband, even if he is married",1,0.08028165996074677,0.0036742205265909433
00497_9#00497_9_20,00497,00497_9,00497_9_20,Marriage to more than one person should be legal.,"Polygamy is not about increasing sex for men, but security for women",1,0.0008118756813928485,0.00014231634850148112
00755_8#00755_8_2,00755,00755_8,00755_8_2,Turkey should be given membership in the EU.,Turkey was promised a chance to join the EU at the Helsinki summit (1999),1,0.9937735199928284,0.0002561815781518817
01021_4#01021_4_1,01021,01021_4,01021_4_1,The military should be allowed to recruit in public schools.,"Schools can deny military; they just won""t get govt money.",1,0.019587799906730652,1.594125023984816e-05
01021_4#01021_4_10,01021,01021_4,01021_4_10,The military should be allowed to recruit in public schools.,"Denying recruiters is not a protected form of ""expressive speech.""",1,0.19751262664794922,5.8001664001494646e-05
01048_1#01048_1_1,01048,01048_1,01048_1_1,It is correct for university authorities to ban hate speech.,The best way to combat hate speech is by speaking out against it!,1,0.010067305527627468,4.642548083211295e-05
00038_4#00038_4_1,00038,00038_4,00038_4_1,The US should create a public insurance option and hybrid public-private health care system.,Govt cannot run health insurance better than companies,-1,0.2806677520275116,0.15853729844093323
00040_4#00040_4_3,00040,00040_4,00040_4_3,Muslim burqa and niqab should be banned.,Ban unenforceable against those believing God commands burqa,-1,0.9924705028533936,0.00014874638873152435
00613_8#00613_8_1,00613,00613_8,00613_8_1,This House believes that countries should ban the import of goods produced by child labor.,Lack of schools and teachers equals worse education.,-1,0.0010808551451191306,0.00020002221572212875
00613_8#00613_8_2,00613,00613_8,00613_8_2,This House believes that countries should ban the import of goods produced by child labor.,Exponential increase in literacy does not bring work.,-1,0.0004156486829742789,0.00017952112830244005
01171_3#01171_3_1,01171,01171_3,01171_3_1,UN Annex I aid should be increased for developing country adaptation to climate change.,"Climate aid feeds corrupt, anti-democratic govts",-1,0.9568836688995361,0.0008369213319383562
01174_18#01174_18_3,01174,01174_18,01174_18_3,You should belong to the Democratic rather than Republican party.,Reps see economic factors more important than race in affirm action.,-1,0.00022195655037648976,7.391184772131965e-05
01196_14#01196_14_2,01196,01196_14,01196_14_2,"Govts should mandate that people buy private health insurance, or face penalties.",Mandates limit freedoms of few to protect freedoms of many,1,0.8676241636276245,9.135106665780768e-05
00042_20#00042_20_6,00042,00042_20,00042_20_6,"Troops should be withdrawn from Iraq as immediately, and before conditions permit.",An early withdrawal would destroy Iraqs nascent government.,-1,0.0002283724315930158,0.00014622694288846105
00125_1#00125_1_2,00125,00125_1,00125_1_2,Tidal energy should be a major part of plans to fight global warming.,Forms of tidal energy can be adjusted to limit impact.,1,0.038423046469688416,7.30324027244933e-05
00211_5#00211_5_6,00211,00211_5,00211_5_6,The US federal government should increase the minimum wage.,"It may increase the cost of government social programs, according to one source,",-1,0.3745558261871338,5.613495522993617e-05
